Region|Plnt|PGr|Descriptn|Reservno|Itm|Material|Material_Description|Base_date|Orig_Date|ReqmtsDate|Confirmed|Ship_Code|Descript|ItCa|Reqmnt_qty|Status|Reference|Diff_Days|Ext_OrdNo|Ext_OrdPo|Created_on|ActMatAvDt|Conf_Qty|Conf_Date|Ship_to|Plnt1|Pur_Doc|Item|Quantity|AlrtExists|DDNP|DSLU|DDGT|NOC|WRGT|AlrtSum|Goods_Supp|Name|Customer|MRPCD|Name1|MRPCS|Name2|D797_uCnt|D797_date|CommentBU|CommentMO|key_plant
0|3000|L02|0|13530261|3|2210272|Ultimate exp anc KB-TZ2 5/8x5 1/2|2024-09-13|2024-10-08|2024-10-08|nan|3|nan|nan|210.0|S|D530261003|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L02|0|0|0|0||0|0|3000/2210272
0|3000|L02|0|13530261|1|2362253|"Kwik-X capsule KHC 5/8"" LARGE"|2024-09-13|2024-10-08|2024-10-08|nan|3|nan|nan|48.0|S|D530261001|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L02|0|0|0|0||0|0|3000/2362253
0|3000|L01|0|13530261|4|2139254|Anchor rod HIT-Z-D TP M16x205|2024-09-13|2024-11-22|2024-11-22|nan|3|nan|nan|360.0|S|D530261004|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L01|0|0|0|0||0|0|3000/2139254
0|3000|L02|0|13530261|2|2159998|Heavy-duty anchor HSL-3-GR M12 25/-/-|2024-09-13|2024-11-22|2024-11-22|nan|3|nan|nan|60.0|S|D530261002|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L02|0|0|0|0||0|0|3000/2159998
0|8750|L05|0|13530192|5|2076478|Core bit C+ 30/300 SPX-T abras|2024-09-13|2024-12-13|2024-12-13|nan|3|nan|nan|10.0|S|D530192005|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L05|0|0|0|0||0|0|8750/2076478
0|8750|L05|0|13530192|3|2076510|Core bit C+ 25/300 SPX-T|2024-09-13|2024-12-13|2024-12-13|nan|3|nan|nan|20.0|S|D530192003|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L05|0|0|0|0||0|0|8750/2076510
0|8750|L05|0|13530192|4|2076474|Core bit C+ 25/300 SPX-T abras|2024-09-13|2024-12-13|2024-12-13|nan|3|nan|nan|20.0|S|D530192004|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L05|0|0|0|0||0|0|8750/2076474
0|8750|L05|0|13530192|9|2199635|Core bit BI 28/320 SP-L abras|2024-09-13|2024-12-13|2024-12-13|nan|3|nan|nan|10.0|S|D530192009|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L05|0|0|0|0||0|0|8750/2199635
0|8750|L05|0|13530192|2|2076472|Core bit C+ 22/300 SPX-T abras|2024-09-13|2024-12-13|2024-12-13|nan|3|nan|nan|50.0|S|D530192002|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L05|0|0|0|0||0|0|8750/2076472
0|8750|L05|0|13530192|8|2199633|Core bit BI 25/320 SP-L abras|2024-09-13|2024-12-13|2024-12-13|nan|3|nan|nan|30.0|S|D530192008|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L05|0|0|0|0||0|0|8750/2199633
0|8750|L05|0|13530192|10|2199637|Core bit BI 30/320 SP-L abras|2024-09-13|2024-12-13|2024-12-13|nan|3|nan|nan|10.0|S|D530192010|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L05|0|0|0|0||0|0|8750/2199637
0|8750|L05|0|13530192|1|2076471|Core bit C+ 20/300 SPX-T abras|2024-09-13|2024-12-13|2024-12-13|nan|3|nan|nan|30.0|S|D530192001|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L05|0|0|0|0||0|0|8750/2076471
0|8750|L05|0|13530192|7|2261455|Core bit BI 22/320 SP-L abras|2024-09-13|2024-12-13|2024-12-13|nan|3|nan|nan|50.0|S|D530192007|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L05|0|0|0|0||0|0|8750/2261455
0|8750|L05|0|13530192|6|2261783|Core bit BI 20/320 SP-L abras|2024-09-13|2024-12-13|2024-12-13|nan|3|nan|nan|30.0|S|D530192006|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L05|0|0|0|0||0|0|8750/2261783
0|3000|L01|0|13530066|12|2007056|Cartridge holder HIT-CB 330|2024-09-13|2024-11-22|2024-11-22|X|3|Sea|ZTLS|60.0|C|D530066012|0|56380511|20|2024-09-13|23.09.2024|60,000|2024-11-22|HMX3000|560|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L01|0|0|0|0||0|0|3000/2007056
0|3000|L01|0|13530066|5|2007059|Cartridge holder HIT-CR 500|2024-09-13|2024-11-22|2024-11-22|X|3|Sea|ZTLS|48.0|C|D530066005|0|56380511|10|2024-09-13|23.09.2024|48,000|2024-11-22|HMX3000|560|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L01|0|0|0|0||0|0|3000/2007059
0|3000|L02|0|13530066|10|2210241|Ultimate exp anc KB-TZ2 3/8x2 1/2 SS304|2024-09-13|2024-10-08|2024-10-10|X|2|Truck|TAN|600.0|C|D530066010|2|56380512|90|2024-09-13|25.09.2024|600,000|2024-10-10|HMX3000|6000|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L02|0|0|0|0||0|0|3000/2210241
0|3000|L02|0|13530066|6|2210248|Ultimate exp anc KB-TZ2 3/8x3 SS316|2024-09-13|2024-10-15|2024-10-17|X|2|Truck|TAN|250.0|C|D530066006|2|56380512|50|2024-09-13|02.10.2024|250,000|2024-10-17|HMX3000|6000|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L02|0|0|0|0||0|0|3000/2210248
0|3000|L02|0|13530066|7|2210248|Ultimate exp anc KB-TZ2 3/8x3 SS316|2024-09-13|2024-10-08|2024-10-10|X|2|Truck|TAN|1500.0|C|D530066007|2|56380512|60|2024-09-13|25.09.2024|1.500,000|2024-10-10|HMX3000|6000|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L02|0|0|0|0||0|0|3000/2210248
0|3000|L02|0|13530066|9|2210310|Ultimate exp anc KB-TZ2 3/4x4 3/4|2024-09-13|2024-10-08|2024-10-10|X|2|Truck|TAN|320.0|C|D530066009|2|56380512|80|2024-09-13|25.09.2024|320,000|2024-10-10|HMX3000|6000|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L02|0|0|0|0||0|0|3000/2210310
0|3000|L02|0|13530066|2|2207574|"Flush anchor HDV 1/4"""|2024-09-13|2024-10-15|2024-12-05|X|2|Truck|TAN|8100.0|C|D530066002|51|56380512|20|2024-09-13|02.10.2024|8.100,000|2024-12-05|HMX3000|6000|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L02|0|0|0|0||0|0|3000/2207574
0|3000|L01|0|13530066|8|2198039|"Anchor rod HAS-V-36 HDG 3/4""x8"""|2024-09-13|2024-10-15|2024-10-17|X|2|Truck|TAN|80.0|C|D530066008|2|56380512|70|2024-09-13|02.10.2024|80,000|2024-10-17|HMX3000|6000|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L01|0|0|0|0||0|0|3000/2198039
0|3000|L01|0|13530066|11|2198039|"Anchor rod HAS-V-36 HDG 3/4""x8"""|2024-09-13|2024-10-08|2024-10-10|X|2|Truck|TAN|80.0|C|D530066011|2|56380512|100|2024-09-13|25.09.2024|80,000|2024-10-10|HMX3000|6000|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L01|0|0|0|0||0|0|3000/2198039
0|3000|L02|0|13530066|3|434443|"Screw anchor KH 1/2""x4"""|2024-09-13|2024-10-08|2024-11-21|X|2|Truck|TAN|450.0|C|D530066003|44|56380512|30|2024-09-13|25.09.2024|450,000|2024-11-21|HMX3000|6000|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L02|0|0|0|0||0|0|3000/434443
0|3000|L01|0|13530066|1|2018444|"Anchor rod HIT-Z 1/2"" x 6 1/2"""|2024-09-13|2024-10-15|2024-10-17|X|2|Truck|TAN|960.0|C|D530066001|2|56380512|10|2024-09-13|02.10.2024|960,000|2024-10-17|HMX3000|6000|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L01|0|0|0|0||0|0|3000/2018444
0|3000|L01|0|13530066|4|2018444|"Anchor rod HIT-Z 1/2"" x 6 1/2"""|2024-09-13|2024-10-08|2024-10-10|X|2|Truck|TAN|1280.0|C|D530066004|2|56380512|40|2024-09-13|25.09.2024|1.280,000|2024-10-10|HMX3000|6000|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L01|0|0|0|0||0|0|3000/2018444
0|8330|L05|0|13530005|1|2238581|"Diamond cup DG-CW 180/7"" P (2) univ"|2024-09-13|2024-11-14|2024-11-14|X|3|Sea|ZTLA|24.0|C|D530005001|0|56380465|10|2024-09-13|17.09.2024|24,000|2024-11-14|HBR8330|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L05|0|0|0|0||0|0|8330/2238581
0|3000|L08|0|13530004|1|2052753|Chuck TE-C/TE 30 (02)|2024-09-13|2024-11-22|2024-11-22|X|3|Sea|ZTLA|5.0|C|D530004001|0|56380463|10|2024-09-13|19.09.2024|5,000|2024-11-22|HMX3000|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L08|0|0|0|0||0|0|3000/2052753
0|3070|U26|0|13529711|1|2116372|Valve E/A GX 3_01 kit|2024-09-13|2024-10-07|2024-10-07|X|8|Air|TAN|5.0|C|D529711001|0|56380433|10|2024-09-13|19.09.2024|5,000|2024-10-07|HMX3070|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|U26|0|0|0|0||0|0|3070/2116372
0|3000|L09|0|13529674|1|2150703|Cutting disc AC-D SP 115x2.5|2024-09-13|2024-11-25|2024-11-22|X|3|Sea|ZTLA|6000.0|C|D529674001|-3|56380480|10|2024-09-13|19.09.2024|6.000,000|2024-11-22|HMX3000|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L09|0|0|0|0||0|0|3000/2150703
0|3000|L09|0|13529674|2|2150703|Cutting disc AC-D SP 115x2.5|2024-09-13|2024-12-09|2024-12-06|X|3|Sea|ZTLA|4500.0|C|D529674002|-3|56380480|20|2024-09-13|03.10.2024|4.500,000|2024-12-06|HMX3000|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L09|0|0|0|0||0|0|3000/2150703
0|3000|L05|0|13529673|2|2302141|Dust removal system DSH-DRS|2024-09-13|2024-09-23|2024-09-23|X|19|Air (Express)|ZTLA|6.0|C|D529673002|0|56380475|10|2024-09-13|16.09.2024|6,000|2024-09-23|HMX3000|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L05|0|0|0|0||0|0|3000/2302141
0|3000|L09|0|13529673|1|2330126|Circ. saw blade SCBM XCut Struct 165A(5)|2024-09-13|2024-09-23|2024-09-23|nan|19|nan|nan|1.0|S|D529673001|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L09|0|0|0|0||0|0|3000/2330126
0|3000|L08|0|13529673|4|2434596|Comfort side handle TE500AVR/TE600/TE700|2024-09-13|2024-09-23|2024-09-23|nan|19|Air (Express)|ZTLA|1.0|C|D529673004|0|56380475|20|2024-09-13|16.09.2024|1,000|2024-09-23|HMX3000|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L08|0|0|0|0||0|0|3000/2434596
0|3000|L09|0|13529673|3|2113249|Kit HSS TB M3-M12 (7) + HSS 2,5-10,2 (7)|2024-09-13|2024-09-23|2024-09-23|X|19|Air (Express)|ZTLA|1.0|C|D529673003|0|56380475|30|2024-09-13|16.09.2024|1,000|2024-09-23|HMX3000|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L09|0|0|0|0||0|0|3000/2113249
0|8750|L09|0|13529672|1|2018942|Hammer drill bit TE-CD 14/37|2024-09-13|2024-11-07|2024-11-07|X|8|Air|ZTLA|2.0|C|D529672001|0|56380464|10|2024-09-13|08.10.2024|2,000|2024-11-07|HAR8750|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|L09|0|0|0|0||0|0|8750/2018942
0|8650|L02|0|13529572|1|2198003|"Anchor rod HAS-E-55 3/4""x17"""|2024-09-13|2024-11-06|2024-11-06|nan|3|nan|nan|20.0|S|D529572001|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L02|0|0|0|0||0|0|8650/2198003
0|3000|L02|0|13529571|1|2210266|Ultimate exp anc KB-TZ2 1/2x5 1/2 SS316|2024-09-13|2024-10-08|2024-10-08|nan|3|nan|nan|40.0|S|D529571001|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L02|0|0|0|0||0|0|3000/2210266
0|8330|L03|0|13529365|1|203517|Firestop foam CP 660 INT|2024-09-13|2024-11-14|2024-11-14|X|3|Sea|ZTLA|112.0|C|D529365001|0|56379988|10|2024-09-13|17.09.2024|112,000|2024-11-14|HBR8330|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L03|0|0|0|0||0|0|8330/203517
0|8330|L03|0|13529365|2|2133384|Firestop wrap strip CFS-W P|2024-09-13|2024-12-05|2024-12-05|nan|3|nan|nan|480.0|S|D529365002|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L03|0|0|0|0||0|0|8330/2133384
0|3000|L01|0|13528709|1|2197995|"Anchor rod HAS-E-55 5/8""x8"""|2024-09-13|2024-10-15|2024-10-15|nan|99|nan|nan|2000.0|S|D528709001|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L01|0|0|0|0||0|0|3000/2197995
0|8330|L05|0|13528662|5|2278640|Filter VC 20/40/150-X dry|2024-09-13|2024-11-14|2024-11-14|X|3|Sea|ZTLA|2.0|C|D528662005|0|56379522|40|2024-09-13|17.09.2024|2,000|2024-11-14|HBR8330|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L05|0|0|0|0||0|0|8330/2278640
0|8330|L05|0|13528662|4|2261733|Core bit B 132/430+ P-U abras|2024-09-13|2024-11-14|2024-11-14|X|3|Sea|ZTLA|4.0|C|D528662004|0|56379522|30|2024-09-13|17.09.2024|4,000|2024-11-14|HBR8330|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L05|0|0|0|0||0|0|8330/2261733
0|8330|L04|0|13528662|3|285718|Cable trunking fastener X-ET MX|2024-09-13|2024-11-14|2024-11-14|X|3|Sea|ZTLA|160000.0|C|D528662003|0|56379522|20|2024-09-13|17.09.2024|160.000,000|2024-11-14|HBR8330|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L04|0|0|0|0||0|0|8330/285718
0|8330|L03|0|13528662|2|2101534|Firestop sealant FS-ONE MAX 10.1OZ CART|2024-09-13|2024-11-14|2024-11-14|X|3|Sea|ZTLA|180.0|C|D528662002|0|56379522|70|2024-09-13|17.09.2024|180,000|2024-11-14|HBR8330|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L03|0|0|0|0||0|0|8330/2101534
0|8330|L07|0|13528662|6|2107119|Tripod PUA 25|2024-09-13|2024-11-14|2024-11-14|X|3|Sea|ZTLA|16.0|C|D528662006|0|56379522|50|2024-09-13|17.09.2024|16,000|2024-11-14|HBR8330|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L07|0|0|0|0||0|0|8330/2107119
0|8330|L03|0|13528662|1|2116103|Insulating foam CF-I 65  ECO|2024-09-13|2024-11-14|2024-11-14|X|3|Sea|ZTLA|336.0|C|D528662001|0|56379522|10|2024-09-13|17.09.2024|336,000|2024-11-14|HBR8330|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L03|0|0|0|0||0|0|8330/2116103
0|8330|L10|0|13528662|7|2361442|Stud holder S-SH BT M10/W10|2024-09-13|2024-11-14|2024-11-14|X|3|Sea|ZTLA|8.0|C|D528662007|0|56379522|60|2024-09-13|17.09.2024|8,000|2024-11-14|HBR8330|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L10|0|0|0|0||0|0|8330/2361442
0|8650|L04|0|13528523|1|2322101|Shear connector X-HVB 125|2024-09-12|2024-09-25|2024-09-25|X|8|Air|ZTLS|250.0|C|D528523001|0|56379565|10|2024-09-13|16.09.2024|250,000|2024-09-25|HCL8650|560|0|0|0.0|0|0|0|0|0|0|0|0|0|5241|L04|0|0|0|0||0|0|8650/2322101
0|8650|L02|0|13528522|1|243746|"Setting tool HSD-M M6 1/4""X25"|2024-09-12|2024-09-25|2024-09-25|X|8|Air|ZTLA|1.0|C|D528522001|0|56379456|10|2024-09-12|16.09.2024|1,000|2024-09-25|HCL8650|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5241|L02|0|0|0|0||0|0|8650/243746
0|8650|L04|0|13528522|2|306050|Threaded stud X-M6-8-52D12|2024-09-12|2024-09-25|2024-09-25|X|8|Air|ZTLA|200.0|C|D528522002|0|56379456|20|2024-09-12|16.09.2024|200,000|2024-09-25|HCL8650|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5241|L04|0|0|0|0||0|0|8650/306050
0|8650|L02|0|13528522|5|2210270|Ultimate exp anc KB-TZ2 5/8x4 1/4|2024-09-12|2024-09-26|2024-09-27|X|8|Air|TAN|60.0|C|D528522005|1|56379457|20|2024-09-12|13.09.2024|60,000|2024-09-26|HCL8650|6000|0|0|0.0|0|0|0|0|0|0|0|0|0|5241|L02|0|0|0|1|2024-09-13|0|0|8650/2210270
0|8650|L02|0|13528522|6|2210301|Ultimate exp anc KB-TZ2 1x9|2024-09-12|2024-09-26|2024-10-16|X|8|Air|TAN|20.0|C|D528522006|20|56379457|30|2024-09-12|13.09.2024|20,000|2024-10-16|HCL8650|6000|0|0|0.0|0|0|0|0|0|0|0|0|0|5241|L02|0|0|0|0||0|0|8650/2210301
0|8650|L02|0|13528522|4|423473|"Screw anchor KH-EZ 1/4""x1 7/8"""|2024-09-12|2024-09-26|2024-10-16|X|8|Air|TAN|100.0|C|D528522004|20|56379457|10|2024-09-12|13.09.2024|100,000|2024-10-16|HCL8650|6000|0|0|0.0|0|0|0|0|0|0|0|0|0|5241|L02|0|0|0|0||0|0|8650/423473
0|8650|L12|0|13528522|7|2299887|Diamond wire DS-W 10.5-50m SI SPX-M/H|2024-09-12|2024-09-25|2024-10-23|X|8|Air|ZTLA|50.0|C|D528522007|28|56379456|50|2024-09-13|14.10.2024|50,000|2024-10-23|HCL8650|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5241|L12|0|0|0|0||0|0|8650/2299887
0|8650|L09|0|13528522|8|2312432|Shank TE-Y SH 30|2024-09-12|2024-09-25|2024-09-25|X|8|Air|ZTLA|1.0|C|D528522008|0|56379456|40|2024-09-12|16.09.2024|1,000|2024-09-25|HCL8650|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5241|L09|0|0|0|0||0|0|8650/2312432
0|8650|L04|0|13528522|3|306052|Threaded stud X-M6-8-95D12|2024-09-12|2024-09-25|2024-09-25|X|8|Air|ZTLA|200.0|C|D528522003|0|56379456|30|2024-09-12|16.09.2024|200,000|2024-09-25|HCL8650|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5241|L04|0|0|0|0||0|0|8650/306052
0|8650|L02|0|13528522|9|2411235|"Screw anchor KH-EZ 3/8""X2 1/8"""|2024-09-12|2024-09-26|2024-10-16|X|8|Air|TAN|50.0|C|D528522009|20|56379457|40|2024-09-12|13.09.2024|50,000|2024-10-16|HCL8650|6000|0|0|0.0|0|0|0|0|0|0|0|0|0|5241|L02|0|0|0|0||0|0|8650/2411235
0|8330|L04|0|13528447|1|436062|Concrete nail X-CS 27 P8|2024-09-12|2024-11-14|2025-01-23|X|3|Sea|ZTLS|1700.0|C|D528447001|70|56379925|10|2024-09-13|28.11.2024|1.700,000|2025-01-23|HBR8330|560|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L04|0|0|0|0||0|0|8330/436062
0|8330|L04|0|13528446|1|436062|Concrete nail X-CS 27 P8|2024-09-12|2024-10-01|2024-12-17|X|8|Air|ZTLS|10000.0|C|D528446001|77|56379924|10|2024-09-13|29.11.2024|10.000,000|2024-12-17|HBR8330|560|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L04|0|0|0|0||0|0|8330/436062
0|8750|L05|0|13528445|2|2386421|Bag EXO-T-22|2024-09-12|2024-11-07|2024-11-07|X|8|Air|ZTLS|2.0|C|D528445002|0|56380106|10|2024-09-13|08.10.2024|2,000|2024-11-07|HAR8750|560|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|L05|0|0|0|0||0|0|8750/2386421
0|8750|L05|0|13528445|1|2341924|Tool balancer EXO-T-22|2024-09-12|2024-11-07|2024-11-07|X|8|Air|ZTLA|2.0|C|D528445001|0|56380117|10|2024-09-13|08.10.2024|2,000|2024-11-07|HAR8750|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|L05|0|0|0|0||0|0|8750/2341924
0|3000|L10|0|13528442|1|2346065|Threaded stud S-BT-MR W10/15 SN 6 HL|2024-09-12|2024-11-22|2024-12-06|X|3|Sea|ZTLA|2000.0|C|D528442001|14|56379375|10|2024-09-12|19.09.2024|2.000,000|2024-12-06|HMX3000|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L10|0|0|0|0||0|0|3000/2346065
0|3000|L01|0|13528339|1|2197938|"Anchor rod HAS-V-36 HDG 3/4""x10"""|2024-09-12|2024-10-03|2024-10-15|X|2|Truck|ZTLA|840.0|C|D528339001|12|56379491|10|2024-09-12|26.09.2024|840,000|2024-10-15|HMX3000|510|0|0|0.0|0|0|0|0|0|0|0|0|0|5251|L01|0|0|0|0||0|0|3000/2197938
0|8330|L03|0|13528337|1|2042729|Plug seal CFS-T RRS-43/0+5-23 GS|2024-09-12|2024-11-14|2024-11-14|X|3|Sea|ZTLA|80.0|C|D528337001|0|56380094|10|2024-09-13|17.09.2024|80,000|2024-11-14|HBR8330|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L03|0|0|0|0||0|0|8330/2042729
0|8650|L09|0|13528336|3|2206615|"Hammer drill bit TE-CX 7/8""-18"""|2024-09-12|2024-11-20|2024-11-20|X|3|Sea|ZTLA|20.0|C|D528336003|0|56379453|10|2024-09-12|24.09.2024|20,000|2024-11-20|HCL8650|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5241|L09|0|0|0|0||0|0|8650/2206615
0|8650|L02|0|13528336|2|2197997|"Anchor rod HAS-E-55 5/8""x12"""|2024-09-12|2024-11-08|2024-11-11|X|3|Sea|TAN|440.0|C|D528336002|3|56379454|20|2024-09-12|13.09.2024|440,000|2024-11-27|HCL8650|6000|0|0|0.0|0|0|0|0|0|0|0|0|0|5241|L02|0|0|0|0||0|0|8650/2197997
0|8650|L01|0|13528336|1|2198001|"Anchor rod HAS-E-55 3/4""x12"""|2024-09-12|2024-11-08|2024-11-27|X|3|Sea|TAN|1300.0|C|D528336001|19|56379454|10|2024-09-12|13.09.2024|1.300,000|2024-11-27|HCL8650|6000|0|0|0.0|0|0|0|0|0|0|0|0|0|5241|L01|0|0|0|0||0|0|8650/2198001
0|3000|L15|0|13528335|1|2215458|Cordl. angle grinder AG 6D-22-125 case|2024-09-12|2024-11-22|2024-11-22|nan|99|nan|nan|18.0|W|D528335001|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L15|0|0|0|0||0|0|3000/2215458
0|3000|L15|0|13528335|2|2215458|Cordl. angle grinder AG 6D-22-125 case|2024-09-12|2024-11-22|2024-11-22|nan|99|nan|nan|27.0|W|D528335002|0|0|0||nan|0,000||nan|0|0|0|0.0|0|0|0|0|0|0|0|0|0|0|L15|0|0|0|0||0|0|3000/2215458
0|8770|U26|0|13528267|1|345163|Ball bearing 17x47x22,2|2024-09-12|2024-10-10|2024-10-10|X|8|Air|TAN|10.0|C|D528267001|0|56379317|10|2024-09-12|16.09.2024|10,000|2024-10-10|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/345163
0|8770|U26|0|13528267|2|407811|Switch 220-240V TE 1 02 assy packed|2024-09-12|2024-10-10|2024-10-10|X|8|Air|TAN|1.0|C|D528267002|0|56379317|20|2024-09-12|16.09.2024|1,000|2024-10-17|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/407811
0|8330|L09|0|13528262|3|2312359|Joint chisel TE-CX JO 25|2024-09-12|2024-11-14|2024-11-14|X|3|Sea|ZTLA|4.0|C|D528262003|0|56379252|20|2024-09-12|17.09.2024|4,000|2024-11-14|HBR8330|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L09|0|0|0|0||0|0|8330/2312359
0|8330|L09|0|13528262|1|292918|"Hammer drill bit TE-YX 1""-36"""|2024-09-12|2024-11-14|2024-11-14|X|3|Sea|ZTLA|6.0|C|D528262001|0|56379252|70|2024-09-13|17.09.2024|6,000|2024-11-14|HBR8330|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L09|0|0|0|0||0|0|8330/292918
0|8330|L15|0|13528262|11|2183183|Battery pack B 22/8.0 Li-ion|2024-09-12|2024-12-19|2024-12-19|X|3|Sea|ZTLS|11.0|C|D528262011|0|56379255|40|2024-09-12|24.10.2024|11,000|2024-12-19|HBR8330|560|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L15|0|0|0|0||0|0|8330/2183183
0|8330|L09|0|13528262|9|409192|Hammer drill bit TE-CX 10/47|2024-09-12|2024-11-14|2024-11-14|X|3|Sea|ZTLA|1.0|C|D528262009|0|56379252|60|2024-09-12|17.09.2024|1,000|2024-11-14|HBR8330|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L09|0|0|0|0||0|0|8330/409192
0|8330|L15|0|13528262|5|2374157|Tower light SL 10-22 100-240V box|2024-09-12|2024-11-14|2024-11-14|X|3|Sea|ZTLA|1.0|C|D528262005|0|56379252|40|2024-09-12|17.09.2024|1,000|2024-11-14|HBR8330|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L15|0|0|0|0||0|0|8330/2374157
0|8330|L09|0|13528262|10|373549|"Impact socket S-NSD 1/2""-15/16"" L"|2024-09-12|2024-11-27|2024-11-27|X|3|Sea|TAN|10.0|C|D528262010|0|56379257|10|2024-09-12|09.10.2024|10,000|2024-11-27|HBR8330|6000|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L09|0|0|0|0||0|0|8330/373549
0|8330|L09|0|13528262|2|2151635|Hammer drill bit TE-CX 14/22|2024-09-12|2024-11-14|2024-11-14|X|3|Sea|ZTLA|2.0|C|D528262002|0|56379252|10|2024-09-12|17.09.2024|2,000|2024-11-14|HBR8330|550|0|0|0.0|0|0|0|0|0|0|0|0|0|5221|L09|0|0|0|0||0|0|8330/2151635
