SOrg|Plnt|Material|Material_number|X_Plant_Material_Status|MS|Gross_weight|WUn|Spart|ValidFrom|Minorder_qty|BUn|Orig|Web|FM_rel|Av|PGr|GRT|Typ|MRPCn|Minlot_size|BUn1|SPT|PDT|TABCD|XYZ|Pl|Safety_Stock|Rounding_val|BUn2|Rprofile|LS|Min_dely_qty|BUn3|key_material
8300|8330|2273689|Angle MT-FA-C M10 OC fixation|14|40|77.4|G|nan|2023-09-01|20.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|20.0|PC|U4|530.0|D|N|nan|0.0|20|PC|Z004|PK|20.0|PC|8300/2273689
8300|8330|2273690|Angle MT-FA-C M12 fixation|14|40|75.25|G|nan|2023-09-01|20.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|20.0|PC|U4|530.0|D|N|nan|0.0|20|PC|Z004|PK|20.0|PC|8300/2273690
8300|8330|2273692|Angle MT-FA-C M16 fixation|14|40|72.8|G|nan|2023-09-01|20.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|20.0|PC|U4|530.0|D|N|nan|0.0|20|PC|Z004|PK|20.0|PC|8300/2273692
8300|8330|2273694|Slider plate MT-PS-GS OC|16|40|30.0|G|nan|2023-09-01|10.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|10.0|PC|4C|540.0|D|N|nan|0.0|10|PC|Z004|PK|10.0|PC|8300/2273694
8300|8330|2273695|Slider plate MT-PS-GL OC|18|40|49.7|G|nan|2023-09-01|10.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|10.0|PC|4C|540.0|D|N|nan|0.0|10|PC|Z004|PK|10.0|PC|8300/2273695
8300|8330|2273696|Slider plate MT-PS-U OC|18|40|50.98|G|nan|2023-09-01|10.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|10.0|PC|4C|540.0|D|N|nan|0.0|10|PC|Z004|PK|10.0|PC|8300/2273696
8300|8330|2273701|Pipe shoe MT-FPS-GL OC fixation|14|40|394.6|G|nan|2023-09-01|10.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|10.0|PC|U0|520.0|D|N|nan|0.0|10|PC|Z004|PK|10.0|PC|8300/2273701
8300|8330|2275464|Screw OS S-M HE-M10x45 HDG|14|40|36.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|780.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2275464
8300|8330|2278641|"Nut GDG - 6mm / 1/4"""|14|40|11.0|G|nan|2023-09-01|1.0|PC|CN|X|nan|ZC|L09|20.0|X6|L09|5.0|PC|4C|540.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2278641
8300|8330|2278994|Linear stop OS OPS-SD PG01 SS|14|40|420.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2278994
8300|8330|2280320|"Collet GDG - 1/4"""|14|40|1.0|G|nan|2023-09-01|1.0|PC|CN|X|nan|ZC|L09|20.0|X6|L09|1.0|PC|4C|540.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2280320
8300|8330|2280590|L.bolt OS S-M M10x35 A4|14|40|34.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|780.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2280590
8300|8330|2281860|Pin SPN CN|14|40|40.0|G|X|2023-09-01|5.0|PC|CH|X|nan|ZC|L09|20.0|X6|L09|5.0|PC|4C|540.0|D|N|nan|0.0|5|PC|Z004|PK|5.0|PC|8300/2281860
8300|8330|2281867|Plate MT-FPT M8|14|40|33.56|G|nan|2023-09-01|50.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|50.0|PC|U0|520.0|D|N|nan|0.0|50|PC|Z004|PK|50.0|PC|8300/2281867
8300|8330|2282032|Hinge OS FTE-80 9 HOLES SS|14|40|117.0|G|nan|2023-09-01|1.0|PC|MY|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|620.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282032
8300|8330|2282033|Hinge OS FTE-80 10 HOLES SS|14|40|117.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282033
8300|8330|2282190|Hexagon bolt MT-TLB 30|14|40|27.0|G|nan|2023-09-01|200.0|PC|TR|X|nan|ZC|L14|20.0|X6|L14|200.0|PC|4C|540.0|D|N|nan|0.0|200|PC|Z004|PK|200.0|PC|8300/2282190
8300|8330|2282191|Hexagon bolt MT-TLB 30 OC|14|40|27.014|G|nan|2023-09-01|200.0|PC|TR|X|nan|ZC|L14|20.0|X6|L14|200.0|PC|4C|540.0|D|Z|nan|0.0|200|PC|Z004|PK|200.0|PC|8300/2282191
8300|8330|2282192|Plate MT-FPT M8 OC|14|40|34.7|G|nan|2023-09-01|50.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|50.0|PC|U0|520.0|D|N|nan|0.0|50|PC|Z004|PK|50.0|PC|8300/2282192
8300|8330|2282193|Plate MT-FPT M10|14|40|32.66|G|nan|2023-09-01|50.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|50.0|PC|U0|520.0|D|N|nan|0.0|50|PC|Z004|PK|50.0|PC|8300/2282193
8300|8330|2282194|Plate MT-FPT M10 OC|14|40|33.7|G|nan|2023-09-01|50.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|50.0|PC|U0|520.0|D|N|nan|0.0|50|PC|Z004|PK|50.0|PC|8300/2282194
8300|8330|2282195|Plate MT-FPT M12|14|40|31.02|G|nan|2023-09-01|50.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|50.0|PC|U0|520.0|D|N|nan|0.0|50|PC|Z004|PK|50.0|PC|8300/2282195
8300|8330|2282196|Plate MT-FPT M12 OC|14|40|32.5|G|nan|2023-09-01|50.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|50.0|PC|U0|520.0|D|N|nan|0.0|50|PC|Z004|PK|50.0|PC|8300/2282196
8300|8330|2282197|Channel end cap MT-EC-20|14|40|3.06|G|nan|2023-09-01|50.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|50.0|PC|4C|540.0|D|N|nan|0.0|50|PC|Z004|PK|50.0|PC|8300/2282197
8300|8330|2282198|Rod stiffener MT-S-RS seismic|14|40|73.6|G|nan|2023-09-01|25.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|25.0|PC|U4|530.0|D|N|nan|0.0|25|PC|Z004|PK|25.0|PC|8300/2282198
8300|8330|2282199|Hinge MT-S-H1 M10 OC seismic|14|40|295.0|G|nan|2023-09-01|10.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|10.0|PC|U4|530.0|D|N|nan|0.0|10|PC|Z004|PK|10.0|PC|8300/2282199
8300|8330|2282200|Hinge MT-S-H1 M12 OC seismic|14|40|293.0|G|nan|2023-09-01|10.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|10.0|PC|U4|530.0|D|N|nan|0.0|10|PC|Z004|PK|10.0|PC|8300/2282200
8300|8330|2282201|Hinge MT-S-H2 M10 OC seismic|14|40|418.4|G|nan|2023-09-01|10.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|10.0|PC|U4|530.0|D|N|nan|0.0|10|PC|Z004|PK|10.0|PC|8300/2282201
8300|8330|2282202|Hinge MT-S-H2 M12 OC seismic|14|40|417.0|G|nan|2023-09-01|10.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|10.0|PC|U4|530.0|D|N|nan|0.0|10|PC|Z004|PK|10.0|PC|8300/2282202
8300|8330|2282203|Angle connector MT-S-L 40-50 OC seismic|14|40|634.0|G|nan|2023-09-01|10.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|10.0|PC|U4|530.0|D|N|nan|0.0|10|PC|Z004|PK|10.0|PC|8300/2282203
8300|8330|2282204|Angle connector MT-S-L 60 OC seismic|14|40|699.0|G|nan|2023-09-01|10.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|10.0|PC|U4|530.0|D|N|nan|0.0|10|PC|Z004|PK|10.0|PC|8300/2282204
8300|8330|2282205|Angle connector MT-S-L 40D OC seismic|14|40|728.0|G|nan|2023-09-01|10.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|10.0|PC|U4|530.0|D|N|nan|0.0|10|PC|Z004|PK|10.0|PC|8300/2282205
8300|8330|2282212|2-hole Baseplate MT-B-O2B|14|40|1625.0|G|nan|2023-09-01|6.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|6.0|PC|U4|530.0|D|N|nan|0.0|6|PC|Z004|PK|6.0|PC|8300/2282212
8300|8330|2282804|Crosspc. OE100 CP150/150-R600 PT SS|14|40|15000.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282804
8300|8330|2282805|Crosspiece OS OE100-300/300-R600 SS|14|40|16600.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282805
8300|8330|2282921|Crosspiece OS OE125-450/450 R600 HD|14|40|22000.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282921
8300|8330|2282924|Crosspiece OS SPB-RF100-300/300 HDG|14|40|3700.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282924
8300|8330|2282926|Splice connector SPB-RF100 SC-IN PT HDG|14|40|500.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282926
8300|8330|2282929|Flexi riser OS SPB-RF100 FR1-100 HDG|14|40|2400.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282929
8300|8330|2282930|Flexi riser OS SPB-RF100 FR1-150 HDG|14|40|2600.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282930
8300|8330|2282931|Riser SPB-RF100 RI1-MO-300 PT HDG|14|40|3200.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282931
8300|8330|2282976|T-pc OS OE125-150/150 R600|14|40|12100.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282976
8300|8330|2282979|T-pc OS OE125-600/150 R600|14|40|14800.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282979
8300|8330|2282980|T-pc OS OE125-600/300 R600|14|40|15700.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282980
8300|8330|2282984|T-piece OE150 TE150/600-R600 PT HDG|14|40|16200.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282984
8300|8330|2282985|T-pc OS OE150-150/750 R600|14|40|17500.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282985
8300|8330|2282986|T-piece OE150 TE150/900-R600 PT HDG|14|40|18500.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282986
8300|8330|2282987|T-pc OS OE150-300/600 R600|14|40|16800.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282987
8300|8330|2282988|T-piece OE150 TE300/900-R600 PT HDG|14|40|19700.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282988
8300|8330|2282989|T-pc OS SPB-RF50- 50 R75 HDG|14|40|800.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282989
8300|8330|2282991|T-pc OS SPB-RF100-100-R75 HDG|14|40|1500.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282991
8300|8330|2282992|T-pc OS SPB-RF100-150-R75 HDG|14|40|1950.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282992
8300|8330|2282994|T-pc OS SPB-RF100-300-R75 HDG|14|40|3600.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2282994
8300|8330|2283010|Elbow OS OE100-60-450 R900 SS|14|40|7100.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2283010
8300|8330|2283015|Elbow OS OE125-45-150 R600 HDG|14|40|3300.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2283015
8300|8330|2283017|Elbow OS OE150-90-150 R600 SS|14|40|6600.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2283017
8300|8330|2283018|Elbow OS OE150-60-150 R600 SS|14|40|5000.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2283018
8300|8330|2283019|Elbow OS OE150-60-900 R600 SS|14|40|10400.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2283019
8300|8330|2283020|Elbow OS OE150-45-150 R600 SS|14|40|3500.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2283020
8300|8330|2283021|Elbow OS OE150-30-150 R600 SS|14|40|2400.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2283021
8300|8330|2283028|Flat elbow SPB-RF100 FE45-300-R75 PT HDG|14|40|1700.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2283028
8300|8330|2283031|Flat elbow SPB-RF100 FE90-100-R75 PT HDG|14|40|1000.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2283031
8300|8330|2283032|Elbow OS SPB-RF100-90-150 HDG|14|40|1460.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2283032
8300|8330|2283033|Flat elbow SPB-RF100 FE90-300-R75 PT HDG|14|40|2900.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2283033
8300|8330|2283114|Washer MT-ZW M8 OC|14|40|1.8|G|nan|2023-09-01|100.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|100.0|PC|U4|530.0|D|N|nan|0.0|100|PC|Z004|PK|100.0|PC|8300/2283114
8300|8330|2283115|Washer MT-ZW M10 OC|14|40|3.6|G|nan|2023-09-01|100.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|100.0|PC|U4|530.0|D|N|nan|0.0|100|PC|Z004|PK|100.0|PC|8300/2283115
8300|8330|2283116|Washer MT-ZW M12 OC|14|40|6.3|G|nan|2023-09-01|100.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|100.0|PC|U4|530.0|D|N|nan|0.0|100|PC|Z004|PK|100.0|PC|8300/2283116
8300|8330|2283117|Washer MT-ZW M16 OC|14|40|11.3|G|nan|2023-09-01|100.0|PC|CN|X|nan|ZC|L14|20.0|X6|L14|100.0|PC|U4|530.0|D|N|nan|0.0|100|PC|Z004|PK|100.0|PC|8300/2283117
8300|8330|2284457|Splice connector SPB40 SC-OU PT HDG|14|40|180.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2284457
8300|8330|2284545|Cover clamp SPB40/60/LOE55 CC PT HDG|14|40|16.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2284545
8300|8330|2285349|Cover clamp OS FOE-CC FRP|14|40|33.0|G|nan|2023-09-01|1.0|PC|MY|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|620.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2285349
8300|8330|2286219|Bolt OS Concrete anchor 10x60 A4|14|40|50.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2286219
8300|8330|2286354|Fixing plate OS A-OE-EX-Smarcl-450|14|40|1860.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2286354
8300|8330|2286355|Fixing plate OS A-OE-EX-Smarcl-750 SS|14|40|3130.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2286355
8300|8330|2287441|Angle bracket OS S-M AB 110X120-10/6 SS|14|40|430.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2287441
8300|8330|2287442|Beam clamp OS S-M -U-25/10 SS|14|40|178.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2287442
8300|8330|2287445|Light bracket OS SB-AB-110 SS|14|40|220.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2287445
8300|8330|2287448|Cover clamp OS OE/LOE SS|14|40|80.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2287448
8300|8330|2287449|Splice connector Mekano 50-2T SC PT SS|14|40|393.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2287449
8300|8330|2287453|Splice connector OS OE-150 SC-NO-HD SS|14|40|740.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2287453
8300|8330|2288349|Fixing clamp OS OE-FC-CH-L HDG|14|40|102.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2288349
8300|8330|2288478|Beam clamp OS S-M BC-U-35/10 SS|14|40|196.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2288478
8300|8330|2288489|Plate OS Smartcleat OE-150 SS|14|40|590.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2288489
8300|8330|2288490|Plate OS Smartcleat OE-600 SS|14|40|2500.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2288490
8300|8330|2288491|Plate OS Smartcleat OE-900 SS|14|40|3760.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2288491
8300|8330|2288493|SmartCleat SCLT-3xO52 PT SS|14|40|420.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2288493
8300|8330|2289279|Rung OS OER-RU-CW-1500 SS|14|40|1660.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|780.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2289279
8300|8330|2290159|Plate OS FOE-EX-150 FRP|14|40|400.0|G|nan|2023-09-01|1.0|PC|MY|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|620.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2290159
8300|8330|2290163|Splice angle FTE50 SA-VE-45 PT FRP|14|40|29.0|G|nan|2023-09-01|1.0|PC|MY|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|620.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2290163
8300|8330|2290164|Bracket OS HVAC-HC-HI-UN SS|14|40|300.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2290164
8300|8330|2290165|Bracket OS HVAC-HC-HI-UN SS|14|40|300.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2290165
8300|8330|2290171|Hinge OE/LOE100 HI-VE-NO PT SS|14|40|720.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2290171
8300|8330|2290172|Elbow OS SPB-RF40 FE-90-50-R75 SS|14|40|376.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|Z|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2290172
8300|8330|2290175|Elbow OS SPB-RF40 FE-90-200-R75 SS|14|40|1300.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2290175
8300|8330|2290176|Elbow OS SPB-RF40 FE-90-300R750 SS|14|40|2130.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2290176
8300|8330|2290177|Elbow OS SPB-RF40 FE-45-50-R75 SS|14|40|230.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2290177
8300|8330|2290183|Riser brace OS SPB-RL-40 SS|14|40|40.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2290183
8300|8330|2290184|Splice connector OS SC-50 SS|14|40|160.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2290184
8300|8330|2290185|Splice connector OS SPB SC 85x200 SS|14|40|200.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2290185
8300|8330|2290193|Divider OS OE-150 DI-FR SS|14|40|650.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2290193
8300|8330|2290204|SmartCleat SCLT-3xÿ39-LIN-4 PT SS/EPDM|14|40|340.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2290204
8300|8330|2291746|Cover clamp OS SPB50/75 CC-V HDG|14|40|55.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2291746
8300|8330|2291778|Elbow OS OE-150-90-750 R450 SS|14|40|11800.0|G|nan|2023-09-01|1.0|PC|NO|X|nan|ZC|L11|20.0|X6|L11|1.0|PC|20|920.0|D|N|nan|0.0|1|PC|Z004|PK|1.0|PC|8300/2291778
