Doc_No,Shipment,PurchDoc,Item_1,Material,Material_Description,Plnt,SLoc,PO_Quantity,OUn,OUn1,Item_2,Delivery,Reference,Supplier,POrg,PGr,Vendor,ShPt,DelivDate,Doc_Date,Ext_Order_Pos,Ext_Order_Number,SupplVndr,TrackingNo,Reservation,Reservation_item,Reservation_order_date,Diffdays,key_material
4051450503,10200515,4536608329,1.0,2156230,ON!Track gateway AI G125,3000,1,1.0,PC,PC,10.0,209822316,58057109,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,130.0,56216131.0,HLI0550,D195744008,13195744,8.0,2024-04-05,0.0,3000/2156230
4051450503,10200515,4536608338,1.0,2134761,Rotating laser PR 30-HVS A12,3000,1,1.0,PC,PC,10.0,209822325,58057211,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,160.0,56216131.0,HLI0550,D195744003,13195744,3.0,2024-04-05,0.0,3000/2134761
4051455341,10222784,4536681764,1.0,2134761,Rotating laser PR 30-HVS A12,3000,1,1.0,PC,PC,10.0,209883348,58069477,HLI0550,3000,MX1,9999,3000,2024-07-22,2024-05-08,80.0,56231479.0,HLI0550,D224991017,13224991,17.0,2024-04-19,0.0,3000/2134761
4051460592,10249504,4536748801,1.0,2134761,Rotating laser PR 30-HVS A12,3000,1,1.0,PC,PC,10.0,680664943,58080413,HLI0550,3000,MX1,9999,3000,2024-08-07,2024-05-22,10.0,56243218.0,HLI0550,D246301003,13246301,3.0,2024-04-30,14.0,3000/2134761
4051462497,10253142,4536772450,1.0,2322754,Line laser PM 2-LG,8750,1,1.0,PC,PC,10.0,680685291,58084355,HLI0550,8750,L07,9999,8750,2024-07-30,2024-05-27,10.0,56242859.0,HLI0550,D246163002,13246163,2.0,2024-04-30,0.0,8750/2322754
4051462497,10253142,4536772454,1.0,2062050,Laser range meter PD-E,8750,1,1.0,PC,PC,10.0,680685294,58084357,HLI0550,8750,L07,9999,8750,2024-07-30,2024-05-27,100.0,56261538.0,HLI0550,D282818004,13282818,4.0,2024-05-18,0.0,8750/2062050
4051471993,10307074,4536903322,1.0,308976,Spray 66 ML,3000,1,1.0,PC,PC,10.0,680792659,58107113,HLI0550,3000,MX1,9999,3000,2024-08-19,2024-06-19,30.0,56285891.0,HLI0550,D331114006,13331114,6.0,2024-06-12,0.0,3000/308976
4051473554,10310998,4536929325,1.0,372097,Firestop cable coating CP 679 A 20KG,8750,1,1.0,PC,PC,10.0,680814134,58109399,HLI0550,8750,L03,9999,8750,2024-08-27,2024-06-24,20.0,56281618.0,HLI0550,D324077004,13324077,4.0,2024-06-07,0.0,8750/372097
4051479347,10344700,4537004108,1.0,360055,Battery pack PRA 84,8650,1,1.0,PC,PC,10.0,680876000,58122736,HLI0550,8650,CL1,9999,8650,2024-08-23,2024-07-08,30.0,56295012.0,HLI0550,D347595006,13347595,6.0,2024-06-20,0.0,8650/360055
4051479736,10347953,4537006279,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877576,58123946,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303994.0,HLI0550,D366499001,13366499,1.0,2024-06-27,7.0,3000/2105698
4051479736,10347953,4537006280,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877577,58123947,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303994.0,HLI0550,D366499001,13366499,1.0,2024-06-27,7.0,3000/2105698
4051479736,10347953,4537006282,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877578,58123951,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303994.0,HLI0550,D366499001,13366499,1.0,2024-06-27,7.0,3000/2105698
4051479736,10347953,4537006283,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877579,58123952,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303994.0,HLI0550,D366499001,13366499,1.0,2024-06-27,7.0,3000/2105698
4051479736,10347953,4537006285,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877580,58123953,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303994.0,HLI0550,D366499001,13366499,1.0,2024-06-27,7.0,3000/2105698
4051479736,10347953,4537006286,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877581,58123954,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303994.0,HLI0550,D366499001,13366499,1.0,2024-06-27,7.0,3000/2105698
4051479736,10347953,4537006288,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877582,58123955,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303994.0,HLI0550,D366499001,13366499,1.0,2024-06-27,7.0,3000/2105698
4051479736,10347953,4537006290,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877583,58123956,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303994.0,HLI0550,D366499001,13366499,1.0,2024-06-27,7.0,3000/2105698
4051479736,10347953,4537006291,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877584,58123957,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303994.0,HLI0550,D366499001,13366499,1.0,2024-06-27,7.0,3000/2105698
4051479736,10347953,4537006293,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877585,58123958,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303994.0,HLI0550,D366499001,13366499,1.0,2024-06-27,7.0,3000/2105698
4051479736,10347953,4537006294,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877586,58123959,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303994.0,HLI0550,D366499001,13366499,1.0,2024-06-27,7.0,3000/2105698
4051479736,10347953,4537006296,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877587,58123960,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303994.0,HLI0550,D366499001,13366499,1.0,2024-06-27,7.0,3000/2105698
4051479736,10347953,4537006297,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877588,58123961,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303994.0,HLI0550,D366499001,13366499,1.0,2024-06-27,7.0,3000/2105698
4051479736,10347953,4537006299,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877589,58123569,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303994.0,HLI0550,D366499001,13366499,1.0,2024-06-27,7.0,3000/2105698
4051479736,10347953,4537006300,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877590,58124040,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303995.0,HLI0550,D366500001,13366500,1.0,2024-06-27,17.0,3000/2105698
4051479736,10347953,4537006302,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877591,58124041,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303995.0,HLI0550,D366500001,13366500,1.0,2024-06-27,17.0,3000/2105698
4051479736,10347953,4537006304,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877592,58124042,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303995.0,HLI0550,D366500001,13366500,1.0,2024-06-27,17.0,3000/2105698
4051479736,10347953,4537006305,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877593,58124043,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303995.0,HLI0550,D366500001,13366500,1.0,2024-06-27,17.0,3000/2105698
4051479736,10347953,4537006307,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877594,58124044,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303995.0,HLI0550,D366500001,13366500,1.0,2024-06-27,17.0,3000/2105698
4051479736,10347953,4537006308,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877595,58124045,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303995.0,HLI0550,D366500001,13366500,1.0,2024-06-27,17.0,3000/2105698
4051479736,10347953,4537006311,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877596,58124046,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303995.0,HLI0550,D366500001,13366500,1.0,2024-06-27,17.0,3000/2105698
4051479736,10347953,4537006313,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877597,58124047,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303995.0,HLI0550,D366500001,13366500,1.0,2024-06-27,17.0,3000/2105698
4051479736,10347953,4537006314,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877598,58124048,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303995.0,HLI0550,D366500001,13366500,1.0,2024-06-27,17.0,3000/2105698
4051479736,10347953,4537006316,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877599,58124049,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303995.0,HLI0550,D366500001,13366500,1.0,2024-06-27,17.0,3000/2105698
4051479736,10347953,4537006318,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877600,58124050,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303995.0,HLI0550,D366500001,13366500,1.0,2024-06-27,17.0,3000/2105698
4051479736,10347953,4537006319,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877601,58124051,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303995.0,HLI0550,D366500001,13366500,1.0,2024-06-27,17.0,3000/2105698
4051479736,10347953,4537006321,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877602,58124052,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303995.0,HLI0550,D366500001,13366500,1.0,2024-06-27,17.0,3000/2105698
4051479736,10347953,4537006323,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877603,58124053,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303995.0,HLI0550,D366500001,13366500,1.0,2024-06-27,17.0,3000/2105698
4051479736,10347953,4537006324,1.0,2105698,Gas can GC 42,3000,1,18.0,PC,PC,10.0,680877604,58123570,HLI0550,3000,MX1,9999,3000,2024-07-18,2024-07-08,10.0,56303995.0,HLI0550,D366500001,13366500,1.0,2024-06-27,17.0,3000/2105698
4051480260,10351290,4537014173,1.0,2105698,Gas can GC 42,8650,1,18.0,PC,PC,10.0,680883913,58124633,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56305478.0,HLI0550,D368372002,13368372,2.0,2024-06-29,8.0,8650/2105698
4051480260,10351290,4537014174,1.0,2105698,Gas can GC 42,8650,1,18.0,PC,PC,10.0,680883914,58124634,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56305478.0,HLI0550,D368372002,13368372,2.0,2024-06-29,8.0,8650/2105698
4051480260,10351290,4537014175,1.0,2105698,Gas can GC 42,8650,1,18.0,PC,PC,10.0,680883915,58124635,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56305478.0,HLI0550,D368372002,13368372,2.0,2024-06-29,8.0,8650/2105698
4051480260,10351290,4537014176,1.0,2105698,Gas can GC 42,8650,1,18.0,PC,PC,10.0,680883916,58124636,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56305478.0,HLI0550,D368372002,13368372,2.0,2024-06-29,8.0,8650/2105698
4051480260,10351290,4537014177,1.0,2105698,Gas can GC 42,8650,1,18.0,PC,PC,10.0,680883917,58124637,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56305478.0,HLI0550,D368372002,13368372,2.0,2024-06-29,8.0,8650/2105698
4051480260,10351290,4537014178,1.0,2105698,Gas can GC 42,8650,1,18.0,PC,PC,10.0,680883918,58124638,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56305478.0,HLI0550,D368372002,13368372,2.0,2024-06-29,8.0,8650/2105698
4051480260,10351290,4537014179,1.0,2105698,Gas can GC 42,8650,1,18.0,PC,PC,10.0,680883919,58124639,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56305478.0,HLI0550,D368372002,13368372,2.0,2024-06-29,8.0,8650/2105698
4051480260,10351290,4537014180,1.0,2105698,Gas can GC 42,8650,1,18.0,PC,PC,10.0,680883920,58124640,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56305478.0,HLI0550,D368372002,13368372,2.0,2024-06-29,8.0,8650/2105698
4051480260,10351290,4537014181,1.0,2105698,Gas can GC 42,8650,1,18.0,PC,PC,10.0,680883921,58124387,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56305478.0,HLI0550,D368372002,13368372,2.0,2024-06-29,8.0,8650/2105698
4051480260,10351290,4537014182,1.0,2105698,Gas can GC 42,8650,1,18.0,PC,PC,10.0,680883922,58124624,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56308508.0,HLI0550,D380764001,13380764,1.0,2024-07-03,0.0,8650/2105698
4051480260,10351290,4537014183,1.0,2105698,Gas can GC 42,8650,1,18.0,PC,PC,10.0,680883923,58124625,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56308508.0,HLI0550,D380764001,13380764,1.0,2024-07-03,0.0,8650/2105698
4051480260,10351290,4537014184,1.0,2105698,Gas can GC 42,8650,1,18.0,PC,PC,10.0,680883924,58124626,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56308508.0,HLI0550,D380764001,13380764,1.0,2024-07-03,0.0,8650/2105698
4051480260,10351290,4537014185,1.0,2105698,Gas can GC 42,8650,1,18.0,PC,PC,10.0,680883925,58124627,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56308508.0,HLI0550,D380764001,13380764,1.0,2024-07-03,0.0,8650/2105698
4051480260,10351290,4537014186,1.0,2105698,Gas can GC 42,8650,1,18.0,PC,PC,10.0,680883926,58124628,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56308508.0,HLI0550,D380764001,13380764,1.0,2024-07-03,0.0,8650/2105698
4051480260,10351290,4537014187,1.0,2105698,Gas can GC 42,8650,1,18.0,PC,PC,10.0,680883927,58124629,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56308508.0,HLI0550,D380764001,13380764,1.0,2024-07-03,0.0,8650/2105698
4051480260,10351290,4537014188,1.0,2105698,Gas can GC 42,8650,1,18.0,PC,PC,10.0,680883928,58124630,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56308508.0,HLI0550,D380764001,13380764,1.0,2024-07-03,0.0,8650/2105698
4051480260,10351290,4537014189,1.0,2105698,Gas can GC 42,8650,1,18.0,PC,PC,10.0,680883929,58124631,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56308508.0,HLI0550,D380764001,13380764,1.0,2024-07-03,0.0,8650/2105698
4051480260,10351290,4537014190,1.0,2105698,Gas can GC 42,8650,1,18.0,PC,PC,10.0,680883930,58124381,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56308508.0,HLI0550,D380764001,13380764,1.0,2024-07-03,0.0,8650/2105698
4051450503,10200515,4536608327,1.0,431364,Floor saw cart DSH-FSC,3000,1,1.0,PC,PC,10.0,209822315,58058550,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,20.0,56228095.0,HLI0550,D220368002,13220368,2.0,2024-04-17,0.0,3000/431364
4051450503,10200515,4536608331,1.0,2243416,Non-woven flap wheel A-GPB 100 SPX med,3000,1,1.0,PC,PC,10.0,209822318,58057100,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,10.0,56229731.0,HLI0550,D222649001,13222649,1.0,2024-04-17,0.0,3000/2243416
4051450503,10200515,4536608339,1.0,376365,Powder-actuated tool DX 462 CM,3000,1,1.0,PC,PC,10.0,209822326,58057207,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,80.0,56205516.0,HLI0550,D173249022,13173249,22.0,2024-03-26,0.0,3000/376365
4051455341,10222784,4536681762,1.0,2052101,Remote control DST WRC-CA UL assy,3000,1,1.0,PC,PC,10.0,209883346,58070812,HLI0550,3000,MX1,9999,3000,2024-07-22,2024-05-08,20.0,56225777.0,HLI0550,D209093002,13209093,2.0,2024-04-11,0.0,3000/2052101
4051455341,10222784,4536681767,1.0,2261795,Core bit B 142/430 P-U abras,3000,1,1.0,PC,PC,10.0,209883351,58070796,HLI0550,3000,MX1,9999,3000,2024-07-22,2024-05-08,70.0,56242648.0,HLI0550,D245471019,13245471,19.0,2024-04-29,0.0,3000/2261795
4051455341,10222784,4536681768,1.0,2253769,Batt.-actuated tool BX 3-L-22 case,3000,1,1.0,PC,PC,10.0,209883352,58069484,HLI0550,3000,MX1,9999,3000,2024-07-22,2024-05-08,90.0,56242648.0,HLI0550,D245471012,13245471,12.0,2024-04-29,0.0,3000/2253769
4051460592,10249504,4536748799,1.0,2192530,Wire saw DSW 1510-CA 3x480V,3000,1,1.0,PC,PC,10.0,680664941,58080971,HLI0550,3000,MX1,9999,3000,2024-08-07,2024-05-22,10.0,56225777.0,HLI0550,D209093013,13209093,13.0,2024-04-11,14.0,3000/2192530
4051460592,10249504,4536748822,1.0,2253769,Batt.-actuated tool BX 3-L-22 case,3000,1,1.0,PC,PC,10.0,680664958,58080360,HLI0550,3000,MX1,9999,3000,2024-08-07,2024-05-22,90.0,56235156.0,HLI0550,D233039009,13233039,9.0,2024-04-23,14.0,3000/2253769
4051460592,10249504,4536748823,1.0,2253769,Batt.-actuated tool BX 3-L-22 case,3000,1,1.0,PC,PC,10.0,680664959,58080522,HLI0550,3000,MX1,9999,3000,2024-08-07,2024-05-22,90.0,56235156.0,HLI0550,D233039009,13233039,9.0,2024-04-23,14.0,3000/2253769
4051462498,10253142,4536772696,1.0,2061285,Cordl. drill driver SF 8M-A22 case,8750,1,1.0,PC,PC,10.0,680685455,42052780,HLI0550,8750,L15,9999,8750,2024-07-30,2024-05-27,10.0,56035750.0,HLI0550,C828626001,12828626,1.0,2023-10-13,21.0,8750/2061285
4051462367,10257755,4536772620,1.0,386466,Powder-actuated tool DX 76 PTR,8650,1,1.0,PC,PC,10.0,680685332,58084730,HLI0550,8650,CL1,9999,8650,2024-07-09,2024-05-27,40.0,56242813.0,HLI0550,D245584006,13245584,6.0,2024-04-30,0.0,8650/386466
4051462367,10257755,4536772622,1.0,2326037,Band saw SB 6-22 case,8650,1,1.0,PC,PC,10.0,680685334,58084326,HLI0550,8650,CL1,9999,8650,2024-07-09,2024-05-27,300.0,56261397.0,HLI0550,D282881025,13282881,25.0,2024-05-17,0.0,8650/2326037
4051462367,10257755,4536772625,1.0,2326037,Band saw SB 6-22 case,8650,1,1.0,PC,PC,10.0,680685337,58084729,HLI0550,8650,CL1,9999,8650,2024-07-09,2024-05-27,300.0,56261397.0,HLI0550,D282881025,13282881,25.0,2024-05-17,0.0,8650/2326037
4051466253,10276840,4536827782,1.0,238727,Brush extension HIT-RBV manual,3000,1,1.0,PC,PC,10.0,680730692,58093968,HLI0550,3000,MX1,9999,3000,2024-08-05,2024-06-05,10.0,56271830.0,HLI0550,D301252003,13301252,3.0,2024-05-29,0.0,3000/238727
4051466253,10276840,4536827785,1.0,2261696,Core bit B 172/430 P-U abras,3000,1,1.0,PC,PC,10.0,680730695,58094075,HLI0550,3000,MX1,9999,3000,2024-08-05,2024-06-05,90.0,56270164.0,HLI0550,D297754011,13297754,11.0,2024-05-28,0.0,3000/2261696
4051467984,10285522,4536848458,1.0,2102194,Gas-actuated tool GX 3 case,8650,1,1.0,PC,PC,10.0,680747300,58097948,HLI0550,8650,CL1,9999,8650,2024-07-23,2024-06-10,60.0,56274165.0,HLI0550,D305103007,13305103,7.0,2024-05-31,0.0,8650/2102194
4051471993,10307074,4536903325,1.0,2107221,Measuring rod PUA 54 CME-T,3000,1,1.0,PC,PC,10.0,680792662,58105918,HLI0550,3000,MX1,9999,3000,2024-08-19,2024-06-19,20.0,56284178.0,HLI0550,D327433002,13327433,2.0,2024-06-10,0.0,3000/2107221
4051471993,10307074,4536903351,1.0,2043846,Diamond coring tool DD 30-W 120V,3000,1,1.0,PC,PC,10.0,680792679,58106426,HLI0550,3000,MX1,9999,3000,2024-08-19,2024-06-19,30.0,56261537.0,HLI0550,D282816011,13282816,11.0,2024-05-18,0.0,3000/2043846
4051471993,10307074,4536903359,1.0,2240605,Cordl. reciprocating saw SR 4-22 case,3000,1,1.0,PC,PC,10.0,680792688,58106280,HLI0550,3000,MX1,9999,3000,2024-08-19,2024-06-19,10.0,56276840.0,HLI0550,D315833002,13315833,2.0,2024-06-03,0.0,3000/2240605
4051471993,10307074,4536903365,1.0,2007501,X-Scan PS 1000,3000,1,1.0,PC,PC,10.0,680792694,58108141,HLI0550,3000,MX1,9999,3000,2024-08-19,2024-06-19,120.0,56261537.0,HLI0550,D282816027,13282816,27.0,2024-05-18,14.0,3000/2007501
4051471993,10307074,4536903366,1.0,2007501,X-Scan PS 1000,3000,1,1.0,PC,PC,10.0,680792695,58107173,HLI0550,3000,MX1,9999,3000,2024-08-19,2024-06-19,100.0,56270164.0,HLI0550,D297754014,13297754,14.0,2024-05-28,14.0,3000/2007501
4051472411,10309141,4536907001,1.0,2253770,Batt.-actuated tool BX 3-ME-22 case,8750,1,1.0,PC,PC,10.0,680795522,58107635,HLI0550,8750,L04,9999,8750,2024-07-16,2024-06-19,10.0,56257039.0,HLI0550,D266299002,13266299,2.0,2024-05-09,24.0,8750/2253770
4051472411,10309141,4536907006,1.0,2252733,Slitting shear SSH 6-22 case,8750,1,1.0,PC,PC,10.0,680795527,58107585,HLI0550,8750,L15,9999,8750,2024-07-16,2024-06-19,30.0,56252680.0,HLI0550,D266299003,13266299,3.0,2024-05-09,24.0,8750/2252733
4051472411,10309141,4536907014,1.0,2330184,Batt.-actuated tool BX 3-SCT 02,8750,1,1.0,PC,PC,10.0,680795535,58108247,HLI0550,8750,L04,9999,8750,2024-07-16,2024-06-19,30.0,56284876.0,HLI0550,D329248001,13329248,1.0,2024-06-11,0.0,8750/2330184
4051473650,10315411,4536928815,1.0,2005843,Dispenser CFS-DISP,8650,1,1.0,PC,PC,10.0,680813759,58110077,HLI0550,8650,CL1,9999,8650,2024-08-12,2024-06-24,20.0,56291810.0,HLI0550,D343524002,13343524,2.0,2024-06-17,0.0,8650/2005843
4051473556,10315412,4536928898,1.0,2101536,Firestop sealant FS-ONE MAX 5GAL PAIL,8650,1,1.0,PC,PC,10.0,680813862,58084228,HLI0550,8650,CL1,9999,8650,2024-08-12,2024-06-24,10.0,56260630.0,HLI0550,D281810001,13281810,1.0,2024-05-17,27.0,8650/2101536
4051474048,10318050,4536930780,1.0,376365,Powder-actuated tool DX 462 CM,3000,1,1.0,PC,PC,10.0,680815467,58111501,HLI0550,3000,MX1,9999,3000,2024-07-17,2024-06-24,10.0,56273390.0,HLI0550,D303564001,13303564,1.0,2024-05-29,0.0,3000/376365
4051477636,10336789,4536977768,1.0,286955,"Firestop coating CP 670 17,5kg",8650,1,1.0,PC,PC,10.0,680854599,58118632,HLI0550,8650,CL1,9999,8650,2024-07-23,2024-07-02,20.0,56299315.0,HLI0550,D358558002,13358558,2.0,2024-06-24,0.0,8650/286955
4051477636,10336789,4536977769,1.0,286955,"Firestop coating CP 670 17,5kg",8650,1,1.0,PC,PC,10.0,680854600,58119190,HLI0550,8650,CL1,9999,8650,2024-07-23,2024-07-02,20.0,56299315.0,HLI0550,D358558002,13358558,2.0,2024-06-24,0.0,8650/286955
4051477636,10336789,4536977771,1.0,2330184,Batt.-actuated tool BX 3-SCT 02,8650,1,1.0,PC,PC,10.0,680854601,58119069,HLI0550,8650,CL1,9999,8650,2024-07-23,2024-07-02,10.0,56295226.0,HLI0550,D348224001,13348224,1.0,2024-06-19,-56.0,8650/2330184
4051477636,10336789,4536977777,1.0,373422,Adapter BS/BI,8650,1,1.0,PC,PC,10.0,680854604,58119043,HLI0550,8650,CL1,9999,8650,2024-07-23,2024-07-02,20.0,56305162.0,HLI0550,D368585005,13368585,5.0,2024-06-29,0.0,8650/373422
4051478435,10341087,4536987512,1.0,2252745,Burnisher GPB 6X-22 case,8750,1,1.0,PC,PC,10.0,680862845,58121930,HLI0550,8750,L15,9999,8750,2024-07-10,2024-07-03,10.0,56199724.0,HLI0550,D159141001,13159141,1.0,2024-03-19,8.0,8750/2252745
4051479347,10344700,4537004111,1.0,2102194,Gas-actuated tool GX 3 case,8650,1,1.0,PC,PC,10.0,680876003,58122943,HLI0550,8650,CL1,9999,8650,2024-08-23,2024-07-08,20.0,56302459.0,HLI0550,D364785004,13364785,4.0,2024-06-27,0.0,8650/2102194
4051480261,10351291,4537015747,1.0,2069955,Combihammer TE 30-ATC /AVR 230V case,8650,1,1.0,PC,PC,10.0,680885152,58124896,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56312090.0,HLI0550,D386361001,13386361,1.0,2024-07-05,0.0,8650/2069955
4051480261,10351291,4537015753,1.0,2149511,Diamond cutter DCH 300-X 230V,8650,1,1.0,PC,PC,10.0,680885165,58124895,HLI0550,8650,CL1,9999,8650,2024-07-15,2024-07-09,10.0,56311008.0,HLI0550,D384910001,13384910,1.0,2024-07-04,0.0,8650/2149511
4051462497,10253142,4536772476,1.0,2361441,Stud holder S-SH BT M8,8750,1,1.0,PC,PC,10.0,680685310,58085624,HLI0550,8750,L10,9999,8750,2024-07-30,2024-05-27,80.0,56186540.0,HLI0550,D136114004,13136114,4.0,2024-03-07,58.0,8750/2361441
4051462497,10253142,4536772513,1.0,428942,Breaker TE 700-AVR 220V,8750,1,1.0,PC,PC,10.0,680685335,58084922,HLI0550,8750,L08,9999,8750,2024-07-30,2024-05-27,80.0,56206897.0,HLI0550,D175483012,13175483,12.0,2024-03-26,0.0,8750/428942
4051462497,10253142,4536772515,1.0,428942,Breaker TE 700-AVR 220V,8750,1,1.0,PC,PC,10.0,680685336,58085058,HLI0550,8750,L08,9999,8750,2024-07-30,2024-05-27,80.0,56206897.0,HLI0550,D175483012,13175483,12.0,2024-03-26,0.0,8750/428942
4051462497,10253142,4536772517,1.0,428942,Breaker TE 700-AVR 220V,8750,1,1.0,PC,PC,10.0,680685338,58085059,HLI0550,8750,L08,9999,8750,2024-07-30,2024-05-27,80.0,56206897.0,HLI0550,D175483012,13175483,12.0,2024-03-26,0.0,8750/428942
4051462497,10253142,4536772520,1.0,428942,Breaker TE 700-AVR 220V,8750,1,1.0,PC,PC,10.0,680685339,58085060,HLI0550,8750,L08,9999,8750,2024-07-30,2024-05-27,80.0,56206897.0,HLI0550,D175483012,13175483,12.0,2024-03-26,0.0,8750/428942
4051462497,10253142,4536772521,1.0,428942,Breaker TE 700-AVR 220V,8750,1,1.0,PC,PC,10.0,680685341,58085062,HLI0550,8750,L08,9999,8750,2024-07-30,2024-05-27,80.0,56206897.0,HLI0550,D175483012,13175483,12.0,2024-03-26,0.0,8750/428942
