SOrg,Plnt,Material,Material_number,X_Plant_Material_Status,MS,Gross_weight,WUn,Spart,ValidFrom,Minorder_qty,BUn,Orig,Web,FM_rel,Av,PGr,GRT,Typ,MRPCn,Minlot_size,BUn1,SPT,PDT,TABCD,XYZ,Pl,Safety_Stock,Rounding_val,BUn2,Rprofile,LS,Min_dely_qty,BUn3,key_material
8750,8750,2072678,"Twist drill bit HSS 1,7x43mm ""MP10",14,40,0.9,G,nan,2023-06-16,20.0,PC,CN,X,nan,ZC,L09,20.0,X6,L09,50.0,PC,4C,1700.0,D,N,nan,0.0,10,PC,Z004,PK,20.0,PC,8750/2072678
8750,8750,2117997,Cutting disc EQD SPX 300/25 (6) mason.,14,40,1300.0,G,nan,2023-06-16,12.0,PC,IN,X,nan,ZC,L05,20.0,X6,L05,6.0,PC,4C,1450.0,D,N,nan,0.0,6,PC,Z004,PK,12.0,PC,8750/2117997
8750,8750,2076511,"Core bit C+ 1""/12"" SPX-T",14,60,444.89,G,nan,2023-12-13,1.0,PC,HU,X,F,ZC,L05,20.0,ND,L05,1.0,PC,4C,680.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,8750/2076511
8750,8750,2153826,Twist drill bit HSS COB 10.2x133mm MP5,14,40,35.0,G,nan,2023-06-16,5.0,PC,CN,X,nan,ZC,L09,20.0,X6,L09,5.0,PC,4C,1700.0,D,N,nan,0.0,5,PC,Z004,PK,5.0,PC,8750/2153826
8750,8750,2142239,Wall saw blade DS-BT 1600x4.3/60H M-HCS,14,80,79000.0,G,nan,2024-03-07,1.0,PC,HU,nan,nan,ZC,L12,20.0,ND,L12,1.0,PC,U0,660.0,D,N,X,0.0,1,PC,Z004,PK,1.0,PC,8750/2142239
8750,8750,2190149,Diamond wire DS-W SI 10.5-100m C F2 MP,14,40,350.0,G,nan,2020-03-31,100.0,M,KR,nan,nan,ZC,L12,20.0,X6,L12,100.0,M,4C,1480.0,D,N,nan,0.0,100,M,Z004,PK,100.0,M,8750/2190149
8750,8750,2190150,Diamond wire DS-W SI 10.5-50m C F2 MP,14,40,348.0,G,nan,2020-03-31,50.0,M,KR,nan,nan,ZC,L12,20.0,X6,L12,50.0,M,4C,1480.0,D,N,nan,0.0,50,M,Z004,PK,50.0,M,8750/2190150
8750,8750,2220465,Diamond wire DS-W SI 10.5-100m C F2+,14,40,358.0,G,nan,2020-03-31,100.0,M,KR,nan,nan,ZC,L12,20.0,X6,L12,100.0,M,4C,1480.0,D,N,nan,0.0,100,M,Z004,PK,100.0,M,8750/2220465
8750,8750,2220466,Diamond wire DS-W SI 10.5-50m C F2+,14,40,390.0,G,nan,2020-03-31,50.0,M,KR,nan,nan,ZC,L12,20.0,X6,L12,50.0,M,4C,1480.0,D,N,nan,0.0,50,M,Z004,PK,50.0,M,8750/2220466
8750,8750,2305643,Diamond wire DS-W 10.2-100m EP SP-L C&S,14,40,330.0,G,nan,2023-09-01,5.0,M,KR,X,nan,ZC,L12,20.0,X6,L12,5.0,M,4C,1100.0,D,N,nan,0.0,5,M,Z004,PK,5.0,M,8750/2305643
8750,8750,2305644,Diamond wire DS-W 10.2-50m EP SP-L C&S,14,40,364.0,G,nan,2023-09-01,5.0,M,KR,X,nan,ZC,L12,20.0,X6,L12,5.0,M,4C,1100.0,D,N,nan,0.0,5,M,Z004,PK,5.0,M,8750/2305644
8750,8750,2305645,Diamond wire DS-W 10.2-25m EP SP-L C&S,14,33,312.0,G,nan,2023-09-08,25.0,M,KR,X,nan,ZC,L12,20.0,X5,L12,5.0,M,4C,1100.0,D,Z,nan,25.0,5,M,Z004,PK,25.0,M,8750/2305645
8750,8750,2305646,Diamond wire DS-W 10.2m EP SP-L C&S,14,40,330.0,G,nan,2023-09-01,1.0,M,KR,X,nan,ZC,L12,20.0,X6,L12,1.0,M,4C,1100.0,D,N,nan,0.0,1,M,Z004,PK,1.0,M,8750/2305646
8750,8750,2305650,Diamond wire DS-W 10.8-100m EP SP-M/H ST,14,40,350.0,G,nan,2023-09-01,5.0,M,KR,X,nan,ZC,L12,20.0,X6,L12,100.0,M,4C,1100.0,D,N,nan,0.0,100,M,Z004,PK,5.0,M,8750/2305650
8750,8750,2305651,Diamond wire DS-W 10.8-50m EP SP-M/H ST,14,40,385.6,G,nan,2023-09-01,50.0,M,KR,X,nan,ZC,L12,20.0,X6,L12,50.0,M,4C,1100.0,D,N,nan,0.0,50,M,Z004,PK,50.0,M,8750/2305651
8750,8750,2161469,Batt.-actuated tool BX 3-L A22 case,14,60,7420.0,G,nan,2023-11-17,1.0,PC,AT,nan,F,ZC,L04,20.0,ND,L04,1.0,PC,4C,840.0,A,Y,nan,0.0,1,PC,Z004,PK,1.0,PC,8750/2161469
8750,8750,2305653,Diamond wire DS-W 10.8m EP SP-M/H ST,14,40,330.0,G,nan,2023-09-01,1.0,M,KR,X,nan,ZC,L12,20.0,X6,L12,1.0,M,4C,1100.0,D,N,nan,0.0,1,M,Z004,PK,1.0,M,8750/2305653
8750,8750,2241926,Gas can GC FX 3,14,33,220.0,G,nan,2023-12-28,1.0,PC,AT,nan,nan,ZC,L04,20.0,X6,L04,32.0,PC,4C,280.0,D,Z,nan,0.0,32,PC,Z004,PK,1.0,PC,8750/2241926
8750,8750,2168894,Chisel TE-SX SM/FM 36 (4) set,14,60,4406.0,G,nan,2022-06-29,1.0,PC,HU,nan,nan,ZC,L09,20.0,ND,L09,1.0,PC,4C,680.0,C,Z,nan,0.0,1,PC,Z004,PK,1.0,PC,8750/2168894
8750,8750,2268007,Dust removal system TE DRS-H,14,40,2700.0,G,nan,2023-09-01,1.0,PC,CH,X,F,ZC,L08,20.0,X6,L08,1.0,PC,4C,680.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,8750/2268007
8750,8750,2352793,Int. conc. vibrator NCV 4-22 cordl.,14,33,5110.0,G,nan,2023-12-27,1.0,PC,CN,X,nan,ZC,L15,20.0,X0,L15,1.0,PC,U4,670.0,D,Z,nan,6.0,1,PC,Z004,PK,1.0,PC,8750/2352793
8750,8750,2168886,Scaling chisel TE-SX SC 50/12,14,40,1883.0,G,nan,2020-03-31,1.0,PC,HU,X,nan,ZC,L09,20.0,X6,L09,1.0,PC,4C,680.0,D,Z,nan,0.0,1,PC,Z004,PK,1.0,PC,8750/2168886
8750,8750,2168895,Chisel TE-SX SM/FM 50 (4) set,14,60,6300.0,G,nan,2022-06-02,1.0,PC,HU,nan,nan,ZC,L09,20.0,ND,L09,1.0,PC,4C,680.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,8750/2168895
8750,8750,3551450,Amoladora DCG 180P + Copas Dobles,14,80,1.0,G,nan,2019-02-27,1.0,PC,AR,nan,nan,ZC,L08,0.0,ND,L08,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8750/3551450
8750,8750,3583102,"6000 HKV 3/8""+1 util de Exp",14,80,1.0,G,nan,2019-10-11,1.0,PC,AR,X,nan,ZC,L02,0.0,ND,L02,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8750/3583102
8750,8750,3583101,"6000 HKV 1/4""+1 util de Exp",14,80,1.0,G,nan,2019-01-18,1.0,PC,AR,X,nan,ZC,L02,0.0,ND,L02,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8750/3583101
8750,8750,3583100,"2000 HKV 1/2""+1 util de Exp",14,80,1.0,G,nan,2019-10-11,1.0,PC,AR,X,nan,ZC,L02,0.0,ND,L02,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8750/3583100
8750,8750,3583099,"2000 HKV 3/8""+1 util de Exp",14,80,1.0,G,nan,2019-10-11,1.0,PC,AR,X,nan,ZC,L02,0.0,ND,L02,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8750/3583099
8750,8750,2150735,Cutting disc AC-D SP 230x1.8,14,40,187.44,G,nan,2023-06-16,25.0,PC,PL,X,nan,ZC,L09,20.0,X5,L09,25.0,PC,4C,680.0,C,Y,nan,200.0,25,PC,Z004,PK,25.0,PC,8750/2150735
8750,8750,304068,Beam clamp MQT-52-82-R,14,40,400.0,G,nan,2023-09-01,10.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,10.0,PC,U0,660.0,D,N,nan,0.0,10,PC,Z004,PK,10.0,PC,8750/304068
8750,8750,314142,Refrig. pipe ring MIP-H/159-160,14,33,894.7,G,nan,2024-02-02,3.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,3.0,PC,4C,800.0,D,Z,nan,0.0,3,PC,Z004,PK,3.0,PC,8750/314142
8750,8750,314143,Refrig. pipe ring MIP-H/165-168,14,33,931.0,G,nan,2024-02-02,3.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,3.0,PC,4C,680.0,D,Z,nan,0.0,3,PC,Z004,PK,3.0,PC,8750/314143
8750,8750,314159,Refrig. pipe ring MIP-M/140,14,33,881.6,G,nan,2024-02-02,6.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,6.0,PC,4C,680.0,D,Z,nan,0.0,6,PC,Z004,PK,6.0,PC,8750/314159
8750,8750,314160,Refrig. pipe ring MIP-M/159-160,14,33,947.5,G,nan,2024-02-02,6.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,6.0,PC,4C,800.0,D,Z,nan,0.0,6,PC,Z004,PK,6.0,PC,8750/314160
8750,8750,314161,Refrig. pipe ring MIP-M/165-168,14,33,1098.7,G,nan,2024-02-02,3.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,3.0,PC,4C,680.0,D,Z,nan,0.0,3,PC,Z004,PK,3.0,PC,8750/314161
8750,8750,314162,Refrig. pipe ring MIP-M/216-219,14,33,2632.6,G,nan,2024-02-02,3.0,PC,RS,X,nan,ZC,L06,20.0,X6,L06,3.0,PC,U4,670.0,D,Z,nan,0.0,3,PC,Z004,PK,3.0,PC,8750/314162
8750,8750,314163,Refrig. pipe ring MIP-M/267-273,14,33,3918.8,G,nan,2024-02-02,1.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,1.0,PC,4C,800.0,D,Z,nan,0.0,1,PC,Z004,PK,1.0,PC,8750/314163
8750,8750,314164,Refrig. pipe ring MIP-M/324,14,33,4453.0,G,nan,2024-02-02,1.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,1.0,PC,4C,680.0,D,Z,nan,0.0,1,PC,Z004,PK,1.0,PC,8750/314164
8750,8750,314165,Refrig. pipe ring MIP-M/356,14,33,5808.6,G,nan,2024-02-02,1.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,1.0,PC,4C,800.0,D,Z,nan,0.0,1,PC,Z004,PK,1.0,PC,8750/314165
8750,8750,314166,Refrig. pipe ring MIP-M/406,14,33,8492.0,G,nan,2024-02-02,1.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,1.0,PC,4C,800.0,D,Z,nan,0.0,1,PC,Z004,PK,1.0,PC,8750/314166
8750,8750,314167,Refrig. pipe ring MIP-M/457,14,33,6345.4,G,nan,2024-02-02,1.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,1.0,PC,4C,800.0,D,Z,nan,0.0,1,PC,Z004,PK,1.0,PC,8750/314167
8750,8750,314178,Refrig. pipe ring MIP-T/89,14,33,743.7,G,nan,2024-02-02,4.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,4.0,PC,4C,800.0,D,Z,nan,0.0,4,PC,Z004,PK,4.0,PC,8750/314178
8750,8750,314179,Refrig. pipe ring MIP-T/102-108,14,33,911.9,G,nan,2024-02-02,4.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,4.0,PC,4C,800.0,D,Z,nan,0.0,4,PC,Z004,PK,4.0,PC,8750/314179
8750,8750,314180,Refrig. pipe ring MIP-T/114,14,33,1017.5,G,nan,2024-02-02,3.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,3.0,PC,4C,800.0,D,Z,nan,0.0,3,PC,Z004,PK,3.0,PC,8750/314180
8750,8750,314182,Refrig. pipe ring MIP-T/133-140,14,33,1145.6,G,nan,2024-02-02,3.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,3.0,PC,4C,800.0,D,Z,nan,0.0,3,PC,Z004,PK,3.0,PC,8750/314182
8750,8750,314183,Refrig. pipe ring MIP-T/159-160,14,33,1387.3,G,nan,2024-02-02,2.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,2.0,PC,4C,800.0,D,Z,nan,0.0,2,PC,Z004,PK,2.0,PC,8750/314183
8750,8750,314184,Refrig. pipe ring MIP-T/165-168,14,33,1445.7,G,nan,2024-02-02,2.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,2.0,PC,4C,780.0,D,Z,nan,0.0,2,PC,Z004,PK,2.0,PC,8750/314184
8750,8750,314185,Refrig. pipe ring MIP-T/216-219,14,33,4412.1,G,nan,2024-02-02,2.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,2.0,PC,4C,680.0,D,Z,nan,0.0,2,PC,Z004,PK,2.0,PC,8750/314185
8750,8750,314684,Refrig. pipe ring MIP-M/133,14,33,834.7,G,nan,2024-02-02,6.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,6.0,PC,4C,680.0,D,Z,nan,0.0,6,PC,Z004,PK,6.0,PC,8750/314684
8750,8750,369626,Wing nut MQM-M10,14,40,23.608,G,nan,2023-09-01,50.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,50.0,PC,4C,680.0,D,N,nan,0.0,50,PC,Z004,PK,50.0,PC,8750/369626
8750,8750,369686,Channel end cap MQZ-E31,14,40,4.267,G,nan,2023-09-01,50.0,PC,SI,X,nan,ZC,L06,20.0,X6,L06,50.0,PC,4C,680.0,D,N,nan,0.0,50,PC,Z004,PK,50.0,PC,8750/369686
8750,8750,369695,Angle MQ3D-W90,14,40,223.583,G,nan,2023-09-01,20.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,20.0,PC,4C,680.0,D,N,nan,0.0,20,PC,Z004,PK,20.0,PC,8750/369695
8750,8750,369698,Wing nut MQM-M8,14,40,23.882,G,nan,2023-09-01,50.0,PC,DE,X,nan,ZC,L06,20.0,X6,L06,50.0,PC,4C,680.0,D,N,nan,0.0,50,PC,Z004,PK,50.0,PC,8750/369698
8750,8750,2004199,Stud anchor HSA-R M8x85 35/25/-,14,40,33.233,G,nan,2013-09-13,480.0,PC,LI,nan,nan,ZC,L02,20.0,X6,L02,80.0,PC,4C,680.0,D,N,nan,0.0,80,PC,Z004,PK,480.0,PC,8750/2004199
8750,8750,2242235,"Pipe clamp MP-U 128-134 M8/10/1/2""",14,33,257.7,G,nan,2024-02-02,10.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,10.0,PC,U0,1060.0,D,Z,nan,0.0,10,PC,Z004,PK,10.0,PC,8750/2242235
8750,8750,2242237,"Pipe clamp MP-U-I 9-13 1/8"" M8",14,33,32.64,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242237
8750,8750,2242238,"Pipe clamp MP-U-I 13-17 1/4"" M8",14,33,35.0,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242238
8750,8750,2242239,"Pipe clamp MP-U-I 17-21 3/8"" M8",14,33,38.12,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242239
8750,8750,2242250,"Pipe clamp MP-U-I 21-25 1/2"" M8",14,33,42.36,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242250
8750,8750,2242251,"Pipe clamp MP-U-I 25-29 3/4"" M8",14,33,46.72,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242251
8750,8750,2242252,Pipe clamp MP-U-I 29-33  M8,14,33,50.2,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242252
8750,8750,2242253,"Pipe clamp MP-U-I 33-37 1"" M8",14,33,53.76,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242253
8750,8750,2242254,Pipe clamp MP-U-I 37-42  M8,14,33,58.76,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242254
8750,8750,2242255,"Pipe clamp MP-U-I 42-47 1 1/4"" M8",14,33,63.12,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242255
8750,8750,2242256,"Pipe clamp MP-U-I 47-52 1 1/2"" M8",14,33,67.52,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242256
8750,8750,2242258,"Pipe clamp MP-U-I 9-13 1/8"" M8/10",14,33,38.12,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242258
8750,8750,2242259,"Pipe clamp MP-U-I 13-17 1/4"" M8/10",14,33,40.36,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242259
8750,8750,2242260,"Pipe clamp MP-U-I 17-21 3/8"" M8/10",14,33,43.52,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242260
8750,8750,2242261,"Pipe clamp MP-U-I 21-25 1/2"" M8/10",14,33,47.8,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242261
8750,8750,2242262,"Pipe clamp MP-U-I 25-29 3/4"" M8/10",14,33,52.2,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242262
8750,8750,2242263,Pipe clamp MP-U-I 29-33  M8/10,14,33,52.6,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242263
8750,8750,2242264,"Pipe clamp MP-U-I 33-37 1"" M8/10",14,33,59.08,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242264
8750,8750,2242265,Pipe clamp MP-U-I 37-42  M8/10,14,33,59.44,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242265
8750,8750,2242266,"Pipe clamp MP-U-I 42-47 1 1/4"" M8/10",14,33,64.16,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242266
8750,8750,2242267,"Pipe clamp MP-U-I 47-52 1 1/2"" M8/10",14,33,72.92,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242267
8750,8750,2242268,Pipe clamp MP-U-I 52-57  M8/10,14,33,77.52,G,nan,2024-02-02,25.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,25.0,PC,U0,660.0,D,Z,nan,0.0,25,PC,Z004,PK,25.0,PC,8750/2242268
8750,8750,2242269,"Pipe clamp MP-U-I 57-62 2"" M8/10",14,33,81.5,G,nan,2024-02-02,10.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,10.0,PC,U0,660.0,D,Z,nan,0.0,10,PC,Z004,PK,10.0,PC,8750/2242269
8750,8750,2242270,Pipe clamp MP-U-I 62-67  M8/10,14,33,136.3,G,nan,2024-02-02,10.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,10.0,PC,U0,660.0,D,Z,nan,0.0,10,PC,Z004,PK,10.0,PC,8750/2242270
8750,8750,2242271,Pipe clamp MP-U-I 67-72  M8/10,14,33,142.5,G,nan,2024-02-02,10.0,PC,TR,X,nan,ZC,L06,20.0,X6,L06,10.0,PC,U0,660.0,D,Z,nan,0.0,10,PC,Z004,PK,10.0,PC,8750/2242271
