SOrg,Plnt,Material,Material_number,X_Plant_Material_Status,MS,Gross_weight,WUn,Spart,ValidFrom,Minorder_qty,BUn,Orig,Web,FM_rel,Av,PGr,GRT,Typ,MRPCn,Minlot_size,BUn1,SPT,PDT,TABCD,XYZ,Pl,Safety_Stock,Rounding_val,BUn2,Rprofile,LS,Min_dely_qty,BUn3,key_material
8650,8650,3548150,"Broca acero HSS 4,0x75mm (1un)",14,80,6.65,G,nan,2018-11-26,1.0,PC,CL,nan,F,ZC,L09,0.0,ND,L09,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3548150
8650,8650,3548149,"Broca acero HSS 3,5x70mm (1un)",14,80,5.152,G,nan,2018-11-26,1.0,PC,CL,nan,F,ZC,L09,0.0,ND,L09,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3548149
8650,8650,3548148,"Broca acero HSS 3,0x61mm (1un)",14,80,2.9,G,nan,2018-11-26,1.0,PC,CL,nan,F,ZC,L09,0.0,ND,L09,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3548148
8650,8650,3548147,"Broca acero HSS 2,5x57mm (1un)",14,80,2.1,G,nan,2018-11-26,1.0,PC,CL,nan,F,ZC,L09,0.0,ND,L09,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3548147
8650,8650,3548146,"Broca acero HSS 2,0x49mm (1un)",14,80,1.334,G,nan,2018-11-26,1.0,PC,CL,nan,F,ZC,L09,0.0,ND,L09,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3548146
8650,8650,3548145,"Broca acero HSS 1,0x34mm (1un)",14,80,0.1,G,nan,2018-11-26,1.0,PC,CL,nan,F,ZC,L09,0.0,ND,L09,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3548145
8650,8650,3547982,Broca acero HSS 11.0x142mm (1un),14,80,79.28,G,nan,2018-11-26,1.0,PC,CL,nan,F,ZC,L09,0.0,ND,L09,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3547982
8650,8650,3547981,Broca acero HSS 10.0x133mm (1un),14,80,60.19,G,nan,2018-11-26,1.0,PC,CL,nan,F,ZC,L09,0.0,ND,L09,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3547981
8650,8650,3547980,Broca acero HSS 9.0x125mm (1un),14,80,46.023,G,nan,2018-11-26,1.0,PC,CL,nan,F,ZC,L09,0.0,ND,L09,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3547980
8650,8650,3547979,Broca acero HSS 8.0x117mm (1un),14,80,35.93,G,nan,2018-11-26,1.0,PC,CL,nan,F,ZC,L09,0.0,ND,L09,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3547979
8650,8650,3547977,"Broca acero HSS 7,0x109mm (1un)",14,80,25.36,G,nan,2018-11-26,1.0,PC,CL,nan,F,ZC,L09,0.0,ND,L09,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3547977
8650,8650,3547976,"Broca acero HSS 6,5x101mm (1un)",14,80,20.58,G,nan,2018-11-26,1.0,PC,CL,nan,F,ZC,L09,0.0,ND,L09,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3547976
8650,8650,3548230,Copa diamantada DG-CW 180/22.2 P (6 UN),14,80,846.0,G,nan,2018-11-26,1.0,PC,CL,nan,F,ZC,L05,0.0,ND,L05,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3548230
8650,8650,3548229,Copa diamantada DG-CW 180/22.2 P (1 UN),14,80,846.0,G,nan,2018-11-26,1.0,PC,CL,nan,F,ZC,L05,0.0,ND,L05,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3548229
8650,8650,3548228,Copa diamantada DG-CW 115/22.2 P (12 UN),14,80,400.0,G,nan,2018-11-26,1.0,PC,CL,nan,F,ZC,L05,0.0,ND,L05,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3548228
8650,8650,3548227,Copa diamantada DG-CW 115/22.2 P (6 UN),14,80,400.0,G,nan,2018-11-26,1.0,PC,CL,nan,F,ZC,L05,0.0,ND,L05,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3548227
8650,8650,3548396,SFC 22A + 2 Bat 5.2 + Cargador + Kit (M),14,80,5954.15,G,nan,2018-11-26,1.0,PC,CL,nan,F,ZC,L15,0.0,ND,L15,1.0,PC,05,0.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3548396
8650,8650,3123183,"Varilla HIT-C A36 Galv, 1 x 5,TG,45°",18,80,500.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123183
8650,8650,3123618,"Varilla HIT-C B7, 5/8x8,TG,45°",18,80,300.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123618
8650,8650,3123619,"Varilla HIT-C B7, 3/4x10,TG,45°",18,80,500.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,B,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123619
8650,8650,3123622,"Varilla HIT-C B7, 1.1/4x16,TG,45°",18,80,2400.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123622
8650,8650,3123630,"Varilla HIT-C SS316,5/8x8,TG,45°",18,80,300.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123630
8650,8650,3123634,"Varilla HIT-C SS316,3/4x10,TG,45°",18,80,500.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123634
8650,8650,3123734,"Varilla Rosc.A36,3/4x18,TG,90°",18,80,865.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123734
8650,8650,3123902,"Varilla HIT-C B7 Galv,7/8x10,TG,45°",40,80,700.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123902
8650,8650,3124215,"Varilla Rosc SS304,3/8x100cm,TG,90°",18,80,535.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3124215
8650,8650,3124495,"Varilla HIT-C A36 Galv,1.1/4x16,TG,45°",40,80,2400.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3124495
8650,8650,3123322,VARILLA HAS 5/8 x 3600 mm SS316 CPL.,14,80,276.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123322
8650,8650,3123323,VARILLA HAS 3/4 x 3600 mm SS316 CPL.,14,80,276.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123323
8650,8650,3123617,"Varilla HIT-C B7, 7/8x10,TG,45°",18,80,700.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123617
8650,8650,3123620,"Varilla HIT-C B7, 1x12,TG,45°",18,80,1200.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,C,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123620
8650,8650,3123627,"Varilla HIT-C SS304,7/8x10,TG,45°",18,80,700.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123627
8650,8650,3123628,VARILLA HAS 5/8-12 STD,18,80,420.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L02,10.0,ND,L02,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123628
8650,8650,3123629,"Varilla Rosc A36 Galv,5/8x175,TG,45°",18,80,276.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123629
8650,8650,3123715,VARILLA HAS 1 x 13 STD. CPL.,14,80,1185.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123715
8650,8650,3123732,"Varilla HIT-C B7 Galv,3/4x10,TG,45°",18,80,500.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123732
8650,8650,3123742,VARILLA HAS 5/8 x 16 STD CPL,18,80,533.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L02,10.0,ND,L02,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123742
8650,8650,3123743,VARILLA HAS 1/2 x 13 STD CPL.,14,80,352.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123743
8650,8650,3123748,"Varilla HIT-C A36, 1x12,TG,45°",18,80,1200.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123748
8650,8650,3123752,VARILLA HAS 1/2 x 8 STD CPL.,18,80,225.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L02,10.0,ND,L02,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123752
8650,8650,3123778,"Varilla rosc A36 1/2x300mm,TG,45°",18,80,326.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123778
8650,8650,3123860,"Varilla Rosc SS316, 5/8x1000,TG,90°",14,80,1515.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123860
8650,8650,3123906,VARILLA HAS 5/8 x 4.3/4 STD CPL,14,80,188.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123906
8650,8650,3123909,"Varilla HIT-C B7 Galv,1.1/4x16,TG,45°",40,80,2400.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123909
8650,8650,3123943,"Varilla Rosc B7, 1”x50cm,TG,90°",18,80,1500.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123943
8650,8650,3123944,"Varilla Rosc B7, 7/8x50cm,TG,90°",18,80,1900.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123944
8650,8650,3123948,"Varilla Rosc A36,5/8x700mm,TG,90°",18,80,12.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123948
8650,8650,3123949,"Varilla Rosc A36, 1/2x1000, TG, 90°",14,80,1017.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123949
8650,8650,3123950,"Varilla HIT-C A36 Galv,3/8x5.1/8,TG,45°",18,80,100.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123950
8650,8650,3123954,VARILLA HAS 5/8 x 4 SS316 CPL.,14,80,165.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123954
8650,8650,3123956,VARILLA HAS 1 x 20 SS304 CPL.,18,80,1900.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L02,10.0,ND,L02,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123956
8650,8650,3123976,"Varilla HIT-C SS316,1.1/4x16,TG,45°",18,80,2400.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123976
8650,8650,3123983,"Varilla HIT-C A36, 1/2x10,TG,45°",18,80,276.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123983
8650,8650,3123989,VARILLA HAS 5/8 x 310mm SS316 CPL.,14,80,417.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123989
8650,8650,3124209,VARILLA HAS M20 x 270 mm STD CPL,14,80,0.6,KG,nan,2014-12-17,1.0,PC,CL,X,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3124209
8650,8650,3124219,VARILLA HAS 3/4 x 16 SS316 CPL.,14,80,776.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3124219
8650,8650,3124230,VARILLA HAS 7/8 x 11 STD CPL.,14,80,0.8,KG,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3124230
8650,8650,3124285,"Varilla Rosc, 7/8x16, TG, 45°",14,80,1062.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3124285
8650,8650,3124330,"Varilla Rosc SS304, 5/8x16,TG,90°",18,80,564.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3124330
8650,8650,3124363,VARILLA HAS 7/8 x 13 STD. CPL.,14,80,1.0,KG,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3124363
8650,8650,3124372,VARILLA HAS 3/4 x 10 SUPER CPL,14,80,0.5,KG,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3124372
8650,8650,3124467,VARILLA HAS 5/8 x 8 SS316 CPL. (200mm),18,80,288.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L02,10.0,ND,L02,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3124467
8650,8650,3444863,VARILLA HAS SUPER 1/2x 70mm,18,80,0.074,KG,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L02,10.0,ND,L02,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3444863
8650,8650,3448384,"Varilla has SS316 7/8 x 575mm, CPL",14,80,1.54,KG,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3448384
8650,8650,3448385,"Varilla has STD 5/8 x  4 1/2, CPL",18,80,0.18,KG,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L02,10.0,ND,L02,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3448385
8650,8650,3448576,"Varilla Has SS316 M20 x 255mm, CPL",14,80,0.7,KG,nan,2014-12-17,1.0,PC,CL,X,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3448576
8650,8650,3451664,Varilla HAS SUPER 3/4x450mm,14,80,1.4,KG,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3451664
8650,8650,3456303,Varilla HAS A-193 1.1/2x21,14,80,4.6,KG,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3456303
8650,8650,3456304,Varilla HAS A-193 1.3/4x23,14,80,6.8,KG,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3456304
8650,8650,3456305,Varilla HAS A-193 1x12.1/2,14,80,1.3,KG,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3456305
8650,8650,3458053,"Varilla HIT-C SS304,5/8x8,TG,45°",18,80,300.0,G,nan,2014-12-17,1.0,PC,nan,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3458053
8650,8650,3458595,Varillas HAS STD 3/4x36,14,80,2.0,KG,nan,2014-12-17,1.0,PC,nan,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3458595
8650,8650,3461474,"Varilla HIT-C A36 Galv,5/8x8,TG,45°",40,80,300.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3461474
8650,8650,3472236,Varilla HAS STD 1.1/4x 17 CTG,14,80,2.5,KG,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3472236
8650,8650,3473250,"Varilla HIT-C A36 Galv,1/2x6.1/2,TG,45°",18,80,200.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3473250
8650,8650,3473694,"Varilla HIT-C SS304,1/2x6.1/2,TG,45°",18,80,200.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3473694
8650,8650,3479335,"Varilla HIT-C A36, 1/2x4,TG,45°",18,80,0.13,KG,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3479335
8650,8650,3480286,"Varilla Rosc A36 Galv 5/8x9.1/2, 45°",18,80,0.787,KG,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3480286
8650,8650,3480288,"Varilla Rosc B7, 1.1/2x 1300mm, TG,90",14,80,0.787,KG,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3480288
8650,8650,3480289,"Varilla Rosc B7, 1x 1100mm, TG,90",14,80,0.787,KG,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3480289
8650,8650,3480284,"Varilla Rosc A36 Galv,5/8x210mm,TG,45°",18,80,0.787,KG,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3480284
8650,8650,3480181,"Varilla Rosc A36 Galv,1/2x210mm,TG,45°",18,80,0.787,KG,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3480181
8650,8650,3481047,"Varilla HIT-C SS304,1x12,TG,45°",40,80,1200.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3481047
8650,8650,3481793,"Varilla Rosc Galv A36,3/4x600,TG,45°",18,80,1300.0,G,nan,2014-12-17,1.0,PC,CL,X,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3481793
8650,8650,3481794,"Varilla HIT-C A36 Galv,7/8x10,TG,45°",18,80,700.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3481794
8650,8650,3481795,"Varilla HIT-C A36 Galv,1x12,TG,45°",18,80,1200.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3481795
8650,8650,3482564,"Varilla HIT-C A36 Galv,1/2x3.3/4,TG,45°",18,80,300.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3482564
8650,8650,3482030,"Varilla Rosc A36,1.1/4x1220mm,TG,90°",14,80,7200.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3482030
8650,8650,3499921,"Varilla A36,3/4x12,TG,45°",40,80,900.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3499921
8650,8650,3443280,"Varilla HIT-C B7 Galv,1x12,TG,45°",40,80,1200.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3443280
8650,8650,3463808,"Varilla HIT-C B7 Galv,5/8x7.5/8,TG,45°",40,80,300.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3463808
8650,8650,3465141,"Varilla HIT-C SS304,1.1/4x16,TG,45°",18,80,2400.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3465141
8650,8650,3465908,"Varilla HIT-C B7 Galv,1/2x6.1/2,TG,45°",40,80,200.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3465908
8650,8650,3483754,"Varilla Rosc SS304,5/8x300mm,90°",18,80,350.0,G,nan,2014-12-17,1.0,PC,CL,X,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3483754
8650,8650,3469225,"Varilla HIT-C SS316,1x12,TG,45°",18,80,1200.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3469225
8650,8650,3475183,"Varilla HIT-C SS304,3/4x10,TG,45°",40,80,500.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3475183
8650,8650,3480283,"Varilla Rosc A36 Galv,1/2x175,TG,45°",18,80,0.787,KG,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3480283
8650,8650,279200,Chain attachment packed,14,40,17.5,G,X,2014-12-15,1.0,PC,LI,nan,nan,ZC,L05,0.0,ND,L05,1.0,PC,LJ,0.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,8650/279200
8650,8650,3123737,"Varilla Rosc SS316,1.1/4x10,TG,90°",18,80,6771.0,G,nan,2014-12-17,1.0,PC,CL,nan,nan,ZC,L01,10.0,ND,L01,1.0,PC,20,40.0,D,Z,X,0.0,1,PC,Z004,PK,1.0,PC,8650/3123737
